,State,Food Insecurity Rate,Child food insecurity rate,Year
25348,Arkansas,0.247,0.271,2017
25349,Arkansas,0.154,0.247,2017
25350,Arkansas,0.21899999999999997,0.258,2017
25351,Arkansas,0.161,0.23,2017
25352,Arkansas,0.262,0.261,2017
25353,Arkansas,0.185,0.225,2017
25354,Arkansas,0.184,0.244,2017
25355,Arkansas,0.16,0.251,2017
25356,Arkansas,0.139,0.209,2017
25357,Arkansas,0.139,0.22,2017
25358,Arkansas,0.153,0.256,2017
25359,Arkansas,0.19699999999999998,0.252,2017
25360,Arkansas,0.233,0.282,2017
25361,Arkansas,0.23800000000000002,0.291,2017
25362,Arkansas,0.149,0.254,2017
25363,Arkansas,0.20199999999999999,0.25,2017
25364,Arkansas,0.142,0.23,2017
25365,Arkansas,0.22899999999999998,0.278,2017
25366,Arkansas,0.147,0.251,2017
25367,Arkansas,0.295,0.316,2017
25368,Arkansas,0.147,0.229,2017
25369,Arkansas,0.17600000000000002,0.268,2017
25370,Arkansas,0.17,0.27,2017
25371,Arkansas,0.16,0.236,2017
25372,Arkansas,0.16899999999999998,0.234,2017
25373,Arkansas,0.193,0.222,2017
25374,Arkansas,0.165,0.253,2017
25375,Arkansas,0.257,0.283,2017
25376,Arkansas,0.11900000000000001,0.184,2017
25377,Arkansas,0.149,0.249,2017
25378,Arkansas,0.151,0.225,2017
25379,Arkansas,0.165,0.249,2017
25380,Arkansas,0.121,0.233,2017
25381,Arkansas,0.174,0.277,2017
25382,Arkansas,0.172,0.279,2017
25383,Arkansas,0.198,0.25,2017
25384,Arkansas,0.162,0.265,2017
25385,Arkansas,0.14400000000000002,0.204,2017
25386,Arkansas,0.159,0.226,2017
25387,Arkansas,0.21899999999999997,0.267,2017
25388,Arkansas,0.132,0.23,2017
25389,California,0.122,0.152,2017
25390,California,0.14300000000000002,0.191,2017
25391,California,0.11599999999999999,0.194,2017
25392,California,0.16,0.207,2017
25393,California,0.122,0.194,2017
25394,California,0.11800000000000001,0.247,2017
25395,California,0.10099999999999999,0.15,2017
25396,California,0.16399999999999998,0.239,2017
25397,California,0.107,0.163,2017
25398,California,0.14,0.248,2017
25399,California,0.13,0.216,2017
25400,California,0.162,0.203,2017
25401,California,0.142,0.303,2017
25402,California,0.11199999999999999,0.164,2017
25403,California,0.134,0.238,2017
25404,California,0.132,0.229,2017
25405,California,0.156,0.232,2017
25406,California,0.139,0.207,2017
25407,California,0.11199999999999999,0.182,2017
25408,California,0.114,0.226,2017
25409,California,0.095,0.136,2017
25410,California,0.142,0.202,2017
25411,California,0.136,0.198,2017
25412,California,0.131,0.244,2017
25413,California,0.155,0.225,2017
25414,California,0.107,0.152,2017
25415,California,0.095,0.191,2017
25416,California,0.08,0.138,2017
25417,California,0.122,0.176,2017
25418,California,0.092,0.157,2017
25419,California,0.10300000000000001,0.149,2017
25420,California,0.155,0.213,2017
25421,California,0.094,0.177,2017
25422,California,0.14400000000000002,0.193,2017
25423,California,0.055999999999999994,0.157,2017
25424,California,0.10099999999999999,0.187,2017
25425,California,0.11,0.165,2017
25426,California,0.133,0.146,2017
25427,California,0.128,0.203,2017
25428,California,0.11599999999999999,0.157,2017
25429,California,0.083,0.129,2017
25430,California,0.098,0.167,2017
25431,California,0.08900000000000001,0.136,2017
25432,California,0.111,0.174,2017
25433,California,0.159,0.225,2017
25434,California,0.132,0.185,2017
25435,California,0.16899999999999998,0.237,2017
25436,California,0.126,0.173,2017
25437,California,0.1,0.152,2017
25438,California,0.11900000000000001,0.206,2017
25439,California,0.14400000000000002,0.226,2017
25440,California,0.14400000000000002,0.232,2017
25441,California,0.165,0.231,2017
25442,California,0.132,0.257,2017
25443,California,0.136,0.185,2017
25444,California,0.076,0.154,2017
25445,California,0.133,0.172,2017
25446,California,0.149,0.223,2017
25447,Colorado,0.08,0.135,2017
25448,Colorado,0.12300000000000001,0.186,2017
25449,Colorado,0.11199999999999999,0.133,2017
25450,Colorado,0.10300000000000001,0.162,2017
25451,Colorado,0.131,0.18,2017
25452,Colorado,0.131,0.19,2017
25453,Colorado,0.11199999999999999,0.126,2017
25454,Colorado,0.09,0.111,2017
25455,Colorado,0.102,0.128,2017
25456,Colorado,0.098,0.126,2017
25457,Colorado,0.098,0.128,2017
25458,Colorado,0.079,0.175,2017
25459,Colorado,0.08800000000000001,0.223,2017
25460,Colorado,0.12300000000000001,0.186,2017
25461,Colorado,0.129,0.193,2017
25462,Colorado,0.128,0.176,2017
25463,Colorado,0.11900000000000001,0.15,2017
25464,Colorado,0.124,0.17,2017
25465,Colorado,0.073,0.107,2017
25466,Colorado,0.066,0.113,2017
25467,Colorado,0.07400000000000001,0.115,2017
25468,Colorado,0.11800000000000001,0.146,2017
25469,Colorado,0.131,0.192,2017
25470,Colorado,0.084,0.128,2017
25471,Colorado,0.084,0.115,2017
25472,Colorado,0.115,0.162,2017
25473,Colorado,0.128,0.125,2017
25474,Colorado,0.11800000000000001,0.155,2017
25475,Colorado,0.10400000000000001,0.172,2017
25476,Colorado,0.092,0.15,2017
25477,Colorado,0.091,0.125,2017
25478,Colorado,0.11699999999999999,0.147,2017
25479,Colorado,0.1,0.139,2017
25480,Colorado,0.091,0.113,2017
25481,Colorado,0.10300000000000001,0.128,2017
25482,Colorado,0.115,0.13,2017
25483,Colorado,0.094,0.156,2017
25484,Colorado,0.111,0.147,2017
25485,Colorado,0.129,0.171,2017
25486,Colorado,0.129,0.176,2017
25487,Colorado,0.09699999999999999,0.136,2017
25488,Colorado,0.107,0.135,2017
25489,Colorado,0.132,0.193,2017
25490,Colorado,0.12,0.181,2017
25491,Colorado,0.077,0.121,2017
25492,Colorado,0.113,0.185,2017
25493,Colorado,0.11699999999999999,0.148,2017
25494,Colorado,0.094,0.13,2017
25495,Colorado,0.08800000000000001,0.1,2017
25496,Colorado,0.107,0.119,2017
25497,Colorado,0.098,0.153,2017
25498,Colorado,0.106,0.174,2017
25499,Colorado,0.121,0.162,2017
25500,Colorado,0.095,0.166,2017
25501,Colorado,0.113,0.136,2017
25502,Colorado,0.11199999999999999,0.181,2017
25503,Colorado,0.08900000000000001,0.171,2017
25504,Colorado,0.11900000000000001,0.142,2017
25505,Colorado,0.125,0.176,2017
25506,Colorado,0.099,0.135,2017
25507,Colorado,0.1,0.133,2017
25508,Colorado,0.106,0.135,2017
25509,Colorado,0.081,0.128,2017
25510,Colorado,0.106,0.151,2017
25511,Connecticut,0.094,0.134,2017
25512,Connecticut,0.115,0.151,2017
25513,Connecticut,0.09300000000000001,0.136,2017
25514,Connecticut,0.09699999999999999,0.134,2017
25515,Connecticut,0.121,0.158,2017
25516,Connecticut,0.11199999999999999,0.161,2017
25517,Connecticut,0.096,0.127,2017
25518,Connecticut,0.11,0.164,2017
25519,Delaware,0.129,0.173,2017
25520,Delaware,0.11699999999999999,0.153,2017
25521,Delaware,0.098,0.172,2017
25522,District of Columbia,0.114,0.211,2017
25523,Florida,0.187,0.201,2017
25524,Florida,0.152,0.214,2017
25525,Florida,0.156,0.214,2017
25526,Florida,0.16699999999999998,0.217,2017
25527,Florida,0.136,0.202,2017
25528,Florida,0.136,0.182,2017
25529,Florida,0.142,0.187,2017
25530,Florida,0.13,0.211,2017
25531,Florida,0.147,0.252,2017
25532,Florida,0.12300000000000001,0.181,2017
25533,Florida,0.10099999999999999,0.194,2017
25534,Florida,0.16,0.218,2017
25535,Florida,0.156,0.25,2017
25536,Florida,0.16699999999999998,0.25,2017
25537,Florida,0.177,0.211,2017
25538,Florida,0.16899999999999998,0.214,2017
25539,Florida,0.134,0.212,2017
25540,Florida,0.161,0.238,2017
25541,Florida,0.222,0.253,2017
25542,Florida,0.147,0.248,2017
25543,Florida,0.14,0.219,2017
25544,Florida,0.154,0.207,2017
25545,Florida,0.20199999999999999,0.246,2017
25546,Florida,0.125,0.242,2017
25547,Florida,0.131,0.233,2017
25548,Florida,0.13,0.213,2017
25549,Florida,0.14400000000000002,0.238,2017
25550,Florida,0.133,0.19,2017
25551,Florida,0.17600000000000002,0.265,2017
25552,Florida,0.131,0.206,2017
25553,Florida,0.188,0.239,2017
25554,Florida,0.16899999999999998,0.2,2017
25555,Florida,0.138,0.191,2017
25556,Florida,0.126,0.198,2017
25557,Florida,0.12300000000000001,0.205,2017
25558,Florida,0.19699999999999998,0.194,2017
25559,Florida,0.16,0.251,2017
25560,Florida,0.165,0.203,2017
25561,Florida,0.222,0.29,2017
25562,Florida,0.124,0.199,2017
25563,Florida,0.149,0.231,2017
25564,Florida,0.113,0.181,2017
25565,Florida,0.095,0.194,2017
25566,Florida,0.114,0.179,2017
25567,Florida,0.124,0.196,2017
25568,Florida,0.134,0.19,2017
25569,Florida,0.136,0.23,2017
25570,Florida,0.138,0.194,2017
25571,Florida,0.098,0.199,2017
25572,Florida,0.129,0.19,2017
25573,Florida,0.127,0.197,2017
25574,Florida,0.142,0.199,2017
25575,Florida,0.142,0.217,2017
25576,Florida,0.187,0.276,2017
25577,Florida,0.11,0.166,2017
25578,Florida,0.14800000000000002,0.213,2017
25579,Florida,0.126,0.195,2017
25580,Florida,0.11900000000000001,0.19,2017
25581,Florida,0.11900000000000001,0.177,2017
25582,Florida,0.121,0.225,2017
25583,Florida,0.162,0.249,2017
25584,Florida,0.163,0.213,2017
25585,Florida,0.179,0.24,2017
25586,Florida,0.14300000000000002,0.213,2017
25587,Florida,0.135,0.19,2017
25588,Florida,0.142,0.234,2017
25589,Florida,0.16699999999999998,0.232,2017
25590,Georgia,0.149,0.234,2017
25591,Georgia,0.127,0.249,2017
25592,Georgia,0.139,0.234,2017
25593,Georgia,0.171,0.205,2017
25594,Georgia,0.209,0.25,2017
25595,Georgia,0.099,0.192,2017
25596,Georgia,0.1,0.185,2017
25597,Georgia,0.114,0.195,2017
25598,Georgia,0.21,0.28,2017
25599,Georgia,0.145,0.231,2017
25600,Georgia,0.218,0.254,2017
25601,Georgia,0.171,0.247,2017
25602,Georgia,0.133,0.238,2017
25603,Georgia,0.162,0.247,2017
25604,Georgia,0.11199999999999999,0.184,2017
25605,Georgia,0.196,0.233,2017
25606,Georgia,0.212,0.285,2017
25607,Georgia,0.16399999999999998,0.231,2017
25608,Georgia,0.22399999999999998,0.252,2017
25609,Georgia,0.13,0.206,2017
25610,Georgia,0.174,0.257,2017
25611,Georgia,0.14,0.216,2017
25612,Georgia,0.095,0.184,2017
25613,Georgia,0.152,0.246,2017
25614,Georgia,0.166,0.205,2017
25615,Georgia,0.16399999999999998,0.22,2017
25616,Georgia,0.14300000000000002,0.231,2017
25617,Georgia,0.075,0.162,2017
25618,Georgia,0.20600000000000002,0.242,2017
25619,Georgia,0.27399999999999997,0.339,2017
25620,Georgia,0.21100000000000002,0.226,2017
25621,Georgia,0.20600000000000002,0.271,2017
25622,Georgia,0.111,0.165,2017
25623,Georgia,0.158,0.234,2017
25624,Georgia,0.14800000000000002,0.237,2017
25625,Georgia,0.091,0.162,2017
25626,Georgia,0.162,0.223,2017
25627,Georgia,0.105,0.181,2017
25628,Georgia,0.14300000000000002,0.214,2017
25629,Georgia,0.212,0.254,2017
25630,Georgia,0.11199999999999999,0.212,2017
25631,Georgia,0.084,0.182,2017
25632,Georgia,0.18899999999999997,0.228,2017
25633,Georgia,0.179,0.206,2017
25634,Georgia,0.17300000000000001,0.242,2017
25635,Georgia,0.18899999999999997,0.225,2017
25636,Georgia,0.255,0.271,2017
25637,Georgia,0.149,0.182,2017
25638,Georgia,0.207,0.26,2017
25639,Georgia,0.115,0.202,2017
25640,Georgia,0.096,0.174,2017
25641,Georgia,0.161,0.234,2017
25642,Georgia,0.196,0.276,2017
25643,Georgia,0.161,0.238,2017
25644,Georgia,0.10800000000000001,0.199,2017
25645,Georgia,0.084,0.148,2017
25646,Georgia,0.133,0.212,2017
25647,Georgia,0.053,0.147,2017
25648,Georgia,0.14800000000000002,0.236,2017
25649,Georgia,0.16699999999999998,0.194,2017
25650,Georgia,0.106,0.238,2017
25651,Georgia,0.10800000000000001,0.176,2017
25652,Georgia,0.151,0.225,2017
25653,Georgia,0.11,0.222,2017
25654,Georgia,0.165,0.247,2017
25655,Georgia,0.162,0.234,2017
25656,Georgia,0.102,0.171,2017
25657,Georgia,0.098,0.199,2017
25658,Georgia,0.08,0.188,2017
25659,Georgia,0.237,0.296,2017
25660,Georgia,0.127,0.223,2017
25661,Georgia,0.08800000000000001,0.16,2017
25662,Georgia,0.134,0.207,2017
25663,Georgia,0.134,0.22,2017
25664,Georgia,0.13699999999999998,0.18,2017
25665,Georgia,0.146,0.205,2017
25666,Georgia,0.17800000000000002,0.256,2017
25667,Georgia,0.09,0.172,2017
25668,Georgia,0.138,0.209,2017
25669,Georgia,0.135,0.225,2017
25670,Georgia,0.214,0.269,2017
25671,Georgia,0.19899999999999998,0.277,2017
25672,Georgia,0.168,0.24,2017
25673,Georgia,0.124,0.194,2017
25674,Georgia,0.166,0.234,2017
25675,Georgia,0.179,0.236,2017
25676,Georgia,0.196,0.253,2017
25677,Georgia,0.113,0.185,2017
25678,Georgia,0.17300000000000001,0.204,2017
25679,Georgia,0.16899999999999998,0.251,2017
25680,Georgia,0.139,0.217,2017
25681,Georgia,0.188,0.223,2017
25682,Georgia,0.124,0.196,2017
25683,Georgia,0.198,0.273,2017
25684,Georgia,0.159,0.227,2017
25685,Georgia,0.228,0.261,2017
25686,Georgia,0.11699999999999999,0.209,2017
25687,Georgia,0.17800000000000002,0.25,2017
25688,Georgia,0.183,0.236,2017
25689,Georgia,0.171,0.249,2017
25690,Georgia,0.205,0.257,2017
25691,Georgia,0.12300000000000001,0.169,2017
25692,Georgia,0.153,0.227,2017
25693,Georgia,0.12300000000000001,0.192,2017
25694,Georgia,0.11199999999999999,0.226,2017
25695,Georgia,0.19699999999999998,0.234,2017
25696,Georgia,0.161,0.205,2017
25697,Georgia,0.068,0.157,2017
25698,Georgia,0.126,0.225,2017
25699,Georgia,0.099,0.17,2017
25700,Georgia,0.171,0.217,2017
25701,Georgia,0.084,0.176,2017
25702,Georgia,0.129,0.221,2017
25703,Georgia,0.102,0.183,2017
25704,Georgia,0.128,0.229,2017
25705,Georgia,0.175,0.257,2017
25706,Georgia,0.13699999999999998,0.214,2017
25707,Georgia,0.196,0.278,2017
25708,Georgia,0.11699999999999999,0.232,2017
25709,Georgia,0.249,0.325,2017
25710,Georgia,0.214,0.248,2017
25711,Georgia,0.162,0.2,2017
25712,Georgia,0.165,0.24,2017
25713,Georgia,0.188,0.256,2017
25714,Georgia,0.184,0.267,2017
25715,Georgia,0.175,0.242,2017
25716,Georgia,0.134,0.217,2017
25717,Georgia,0.218,0.304,2017
25718,Georgia,0.235,0.298,2017
25719,Georgia,0.177,0.199,2017
25720,Georgia,0.22899999999999998,0.282,2017
25721,Georgia,0.157,0.243,2017
25722,Georgia,0.214,0.272,2017
25723,Georgia,0.20199999999999999,0.277,2017
25724,Georgia,0.248,0.303,2017
25725,Georgia,0.172,0.22,2017
25726,Georgia,0.174,0.25,2017
25727,Georgia,0.16899999999999998,0.232,2017
25728,Georgia,0.114,0.231,2017
25729,Georgia,0.168,0.249,2017
25730,Georgia,0.17300000000000001,0.22,2017
25731,Georgia,0.192,0.27,2017
25732,Georgia,0.20199999999999999,0.241,2017
25733,Georgia,0.095,0.221,2017
25734,Georgia,0.172,0.24,2017
25735,Georgia,0.11900000000000001,0.217,2017
25736,Georgia,0.113,0.191,2017
25737,Georgia,0.17300000000000001,0.251,2017
25738,Georgia,0.22,0.245,2017
25739,Georgia,0.20800000000000002,0.251,2017
25740,Georgia,0.156,0.224,2017
25741,Georgia,0.18600000000000003,0.23,2017
25742,Georgia,0.22399999999999998,0.297,2017
25743,Georgia,0.11199999999999999,0.226,2017
25744,Georgia,0.09,0.211,2017
25745,Georgia,0.17,0.233,2017
25746,Georgia,0.192,0.274,2017
25747,Georgia,0.175,0.235,2017
25748,Georgia,0.162,0.234,2017
25749,Hawaii,0.11800000000000001,0.195,2017
25750,Hawaii,0.105,0.158,2017
25751,Hawaii,0.17800000000000002,0.188,2017
25752,Hawaii,0.09699999999999999,0.152,2017
25753,Hawaii,0.10300000000000001,0.163,2017
25754,Idaho,0.12,0.143,2017
25755,Idaho,0.14,0.195,2017
25756,Idaho,0.13699999999999998,0.167,2017
25757,Idaho,0.127,0.175,2017
25758,Idaho,0.149,0.198,2017
25759,Idaho,0.105,0.154,2017
25760,Idaho,0.107,0.171,2017
25761,Idaho,0.124,0.181,2017
25762,Idaho,0.14,0.18,2017
25763,Idaho,0.111,0.147,2017
25764,Idaho,0.151,0.199,2017
25765,Idaho,0.132,0.167,2017
25766,Idaho,0.14300000000000002,0.208,2017
25767,Idaho,0.115,0.163,2017
25768,Idaho,0.105,0.141,2017
25769,Idaho,0.09699999999999999,0.147,2017
25770,Idaho,0.11599999999999999,0.185,2017
25771,Idaho,0.14800000000000002,0.195,2017
25772,Idaho,0.147,0.18,2017
25773,Idaho,0.134,0.166,2017
25774,Idaho,0.111,0.154,2017
25775,Idaho,0.10400000000000001,0.148,2017
25776,Idaho,0.14400000000000002,0.195,2017
25777,Idaho,0.1,0.153,2017
25778,Idaho,0.136,0.175,2017
25779,Idaho,0.09699999999999999,0.138,2017
25780,Idaho,0.09699999999999999,0.154,2017
25781,Idaho,0.131,0.172,2017
25782,Idaho,0.16699999999999998,0.167,2017
25783,Idaho,0.155,0.208,2017
25784,Idaho,0.14800000000000002,0.191,2017
25785,Idaho,0.09,0.144,2017
25786,Idaho,0.19,0.168,2017
25787,Idaho,0.095,0.167,2017
25788,Idaho,0.131,0.166,2017
25789,Idaho,0.121,0.166,2017
25790,Idaho,0.131,0.2,2017
25791,Idaho,0.11800000000000001,0.16,2017
25792,Idaho,0.086,0.145,2017
25793,Idaho,0.16,0.218,2017
25794,Idaho,0.09300000000000001,0.13,2017
25795,Idaho,0.11699999999999999,0.154,2017
25796,Idaho,0.12300000000000001,0.13,2017
25797,Idaho,0.126,0.178,2017
25798,Illinois,0.111,0.156,2017
25799,Illinois,0.222,0.301,2017
25800,Illinois,0.111,0.171,2017
25801,Illinois,0.077,0.154,2017
25802,Illinois,0.109,0.141,2017
25803,Illinois,0.094,0.17,2017
25804,Illinois,0.102,0.16,2017
25805,Illinois,0.09699999999999999,0.147,2017
25806,Illinois,0.086,0.144,2017
25807,Illinois,0.15,0.154,2017
25808,Illinois,0.109,0.171,2017
25809,Illinois,0.11,0.185,2017
25810,Illinois,0.109,0.173,2017
25811,Illinois,0.083,0.134,2017
25812,Illinois,0.142,0.181,2017
25813,Illinois,0.12,0.158,2017
25814,Illinois,0.107,0.157,2017
25815,Illinois,0.102,0.163,2017
25816,Illinois,0.126,0.16,2017
25817,Illinois,0.10099999999999999,0.173,2017
25818,Illinois,0.094,0.158,2017
25819,Illinois,0.067,0.117,2017
25820,Illinois,0.115,0.184,2017
25821,Illinois,0.095,0.165,2017
25822,Illinois,0.09300000000000001,0.156,2017
25823,Illinois,0.12300000000000001,0.197,2017
25824,Illinois,0.114,0.19,2017
25825,Illinois,0.13699999999999998,0.207,2017
25826,Illinois,0.121,0.184,2017
25827,Illinois,0.122,0.202,2017
25828,Illinois,0.121,0.192,2017
25829,Illinois,0.09,0.148,2017
25830,Illinois,0.106,0.165,2017
25831,Illinois,0.099,0.173,2017
25832,Illinois,0.132,0.197,2017
25833,Illinois,0.10099999999999999,0.184,2017
25834,Illinois,0.099,0.161,2017
25835,Illinois,0.10400000000000001,0.173,2017
25836,Illinois,0.17600000000000002,0.193,2017
25837,Illinois,0.098,0.154,2017
25838,Illinois,0.136,0.205,2017
25839,Illinois,0.092,0.145,2017
25840,Illinois,0.085,0.136,2017
25841,Illinois,0.126,0.18,2017
25842,Illinois,0.057,0.132,2017
25843,Illinois,0.122,0.164,2017
25844,Illinois,0.055,0.116,2017
25845,Illinois,0.134,0.19,2017
25846,Illinois,0.065,0.122,2017
25847,Illinois,0.10400000000000001,0.174,2017
25848,Illinois,0.133,0.202,2017
25849,Illinois,0.099,0.149,2017
25850,Illinois,0.107,0.165,2017
25851,Illinois,0.1,0.153,2017
25852,Illinois,0.14300000000000002,0.162,2017
25853,Illinois,0.064,0.126,2017
25854,Illinois,0.11599999999999999,0.136,2017
25855,Illinois,0.14,0.188,2017
25856,Illinois,0.106,0.175,2017
25857,Illinois,0.11599999999999999,0.16,2017
25858,Illinois,0.126,0.204,2017
25859,Illinois,0.092,0.16,2017
25860,Illinois,0.11599999999999999,0.189,2017
25861,Illinois,0.136,0.194,2017
25862,Illinois,0.095,0.171,2017
25863,Illinois,0.1,0.166,2017
25864,Illinois,0.067,0.113,2017
25865,Illinois,0.121,0.191,2017
25866,Illinois,0.12,0.175,2017
25867,Illinois,0.098,0.161,2017
25868,Illinois,0.09,0.154,2017
25869,Illinois,0.14300000000000002,0.177,2017
25870,Illinois,0.125,0.18,2017
25871,Illinois,0.075,0.13,2017
25872,Illinois,0.111,0.171,2017
25873,Illinois,0.11199999999999999,0.179,2017
25874,Illinois,0.171,0.2,2017
25875,Illinois,0.083,0.165,2017
25876,Illinois,0.111,0.16,2017
25877,Illinois,0.115,0.173,2017
25878,Illinois,0.11199999999999999,0.17,2017
25879,Illinois,0.155,0.179,2017
25880,Illinois,0.14300000000000002,0.205,2017
25881,Illinois,0.126,0.173,2017
25882,Illinois,0.13,0.162,2017
25883,Illinois,0.113,0.172,2017
25884,Illinois,0.098,0.155,2017
25885,Illinois,0.111,0.196,2017
25886,Illinois,0.128,0.178,2017
25887,Illinois,0.09300000000000001,0.146,2017
25888,Illinois,0.11699999999999999,0.18,2017
25889,Illinois,0.147,0.207,2017
25890,Illinois,0.107,0.159,2017
25891,Illinois,0.098,0.158,2017
25892,Illinois,0.085,0.136,2017
25893,Illinois,0.12,0.2,2017
25894,Illinois,0.10800000000000001,0.171,2017
25895,Illinois,0.08800000000000001,0.149,2017
25896,Illinois,0.07200000000000001,0.128,2017
25897,Illinois,0.12,0.177,2017
25898,Illinois,0.127,0.181,2017
25899,Illinois,0.079,0.142,2017
25900,Indiana,0.124,0.191,2017
25901,Indiana,0.133,0.172,2017
25902,Indiana,0.109,0.16,2017
25903,Indiana,0.11900000000000001,0.179,2017
25904,Indiana,0.122,0.174,2017
25905,Indiana,0.09,0.129,2017
25906,Indiana,0.102,0.143,2017
25907,Indiana,0.1,0.15,2017
25908,Indiana,0.107,0.169,2017
25909,Indiana,0.11599999999999999,0.154,2017
25910,Indiana,0.121,0.176,2017
25911,Indiana,0.1,0.163,2017
25912,Indiana,0.13,0.184,2017
25913,Indiana,0.113,0.153,2017
25914,Indiana,0.10800000000000001,0.164,2017
25915,Indiana,0.115,0.161,2017
25916,Indiana,0.11,0.172,2017
25917,Indiana,0.161,0.195,2017
25918,Indiana,0.095,0.137,2017
25919,Indiana,0.107,0.154,2017
25920,Indiana,0.15,0.204,2017
25921,Indiana,0.11599999999999999,0.156,2017
25922,Indiana,0.12,0.161,2017
25923,Indiana,0.105,0.151,2017
25924,Indiana,0.114,0.163,2017
25925,Indiana,0.11,0.154,2017
25926,Indiana,0.149,0.21,2017
25927,Indiana,0.121,0.176,2017
25928,Indiana,0.08199999999999999,0.119,2017
25929,Indiana,0.095,0.14,2017
25930,Indiana,0.11,0.156,2017
25931,Indiana,0.09,0.125,2017
25932,Indiana,0.132,0.193,2017
25933,Indiana,0.141,0.188,2017
25934,Indiana,0.114,0.167,2017
25935,Indiana,0.11800000000000001,0.166,2017
25936,Indiana,0.10400000000000001,0.157,2017
25937,Indiana,0.131,0.191,2017
25938,Indiana,0.124,0.179,2017
25939,Indiana,0.12300000000000001,0.177,2017
25940,Indiana,0.105,0.148,2017
25941,Indiana,0.138,0.183,2017
25942,Indiana,0.1,0.153,2017
25943,Indiana,0.092,0.144,2017
25944,Indiana,0.14300000000000002,0.188,2017
25945,Indiana,0.142,0.202,2017
25946,Indiana,0.11599999999999999,0.175,2017
25947,Indiana,0.14400000000000002,0.193,2017
25948,Indiana,0.174,0.19,2017
25949,Indiana,0.1,0.149,2017
25950,Indiana,0.114,0.173,2017
25951,Indiana,0.136,0.195,2017
25952,Indiana,0.168,0.176,2017
25953,Indiana,0.107,0.156,2017
25954,Indiana,0.11199999999999999,0.171,2017
25955,Indiana,0.121,0.194,2017
25956,Indiana,0.094,0.144,2017
25957,Indiana,0.095,0.127,2017
25958,Indiana,0.128,0.191,2017
25959,Indiana,0.127,0.201,2017
25960,Indiana,0.125,0.174,2017
25961,Indiana,0.125,0.184,2017
25962,Indiana,0.107,0.171,2017
25963,Indiana,0.10400000000000001,0.157,2017
25964,Indiana,0.1,0.143,2017
25965,Indiana,0.11699999999999999,0.172,2017
25966,Indiana,0.11699999999999999,0.177,2017
25967,Indiana,0.13,0.195,2017
25968,Indiana,0.11,0.164,2017
25969,Indiana,0.133,0.187,2017
25970,Indiana,0.141,0.181,2017
25971,Indiana,0.121,0.181,2017
25972,Indiana,0.10800000000000001,0.157,2017
25973,Indiana,0.10099999999999999,0.155,2017
25974,Indiana,0.126,0.191,2017
25975,Indiana,0.102,0.157,2017
25976,Indiana,0.13699999999999998,0.187,2017
25977,Indiana,0.14400000000000002,0.203,2017
25978,Indiana,0.15,0.163,2017
25979,Indiana,0.10099999999999999,0.17,2017
25980,Indiana,0.109,0.142,2017
25981,Indiana,0.15,0.19,2017
25982,Indiana,0.131,0.186,2017
25983,Indiana,0.161,0.199,2017
25984,Indiana,0.11900000000000001,0.184,2017
25985,Indiana,0.1,0.162,2017
25986,Indiana,0.096,0.142,2017
25987,Indiana,0.121,0.172,2017
25988,Indiana,0.146,0.195,2017
25989,Indiana,0.10400000000000001,0.157,2017
25990,Indiana,0.09699999999999999,0.15,2017
25991,Indiana,0.10099999999999999,0.155,2017
25992,Iowa,0.102,0.154,2017
25993,Iowa,0.10300000000000001,0.143,2017
25994,Iowa,0.107,0.165,2017
25995,Iowa,0.129,0.2,2017
25996,Iowa,0.10800000000000001,0.165,2017
25997,Iowa,0.095,0.149,2017
25998,Iowa,0.138,0.172,2017
25999,Iowa,0.09699999999999999,0.147,2017
26000,Iowa,0.09,0.137,2017
26001,Iowa,0.095,0.146,2017
26002,Iowa,0.08800000000000001,0.158,2017
26003,Iowa,0.10300000000000001,0.163,2017
26004,Iowa,0.12,0.182,2017
26005,Iowa,0.10099999999999999,0.146,2017
26006,Iowa,0.126,0.198,2017
26007,Iowa,0.087,0.126,2017
26008,Iowa,0.111,0.155,2017
26009,Iowa,0.10300000000000001,0.166,2017
26010,Iowa,0.1,0.151,2017
26011,Iowa,0.109,0.18,2017
26012,Iowa,0.11800000000000001,0.177,2017
26013,Iowa,0.111,0.169,2017
26014,Iowa,0.121,0.173,2017
26015,Iowa,0.098,0.172,2017
26016,Iowa,0.076,0.116,2017
26017,Iowa,0.11,0.172,2017
26018,Iowa,0.136,0.186,2017
26019,Iowa,0.09300000000000001,0.156,2017
26020,Iowa,0.134,0.194,2017
26021,Iowa,0.1,0.151,2017
26022,Iowa,0.11199999999999999,0.16,2017
26023,Iowa,0.10400000000000001,0.164,2017
26024,Iowa,0.11599999999999999,0.175,2017
26025,Iowa,0.12300000000000001,0.196,2017
26026,Iowa,0.106,0.182,2017
26027,Iowa,0.10300000000000001,0.163,2017
26028,Iowa,0.102,0.153,2017
26029,Iowa,0.087,0.13,2017
26030,Iowa,0.099,0.152,2017
26031,Iowa,0.10099999999999999,0.149,2017
26032,Iowa,0.094,0.147,2017
26033,Iowa,0.098,0.145,2017
26034,Iowa,0.10099999999999999,0.154,2017
26035,Iowa,0.11199999999999999,0.174,2017
26036,Iowa,0.105,0.158,2017
26037,Iowa,0.111,0.177,2017
26038,Iowa,0.10099999999999999,0.144,2017
26039,Iowa,0.098,0.155,2017
26040,Iowa,0.111,0.168,2017
26041,Iowa,0.10400000000000001,0.148,2017
