"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2016 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
40,34,Oklahoma,"Women, 20 to 24 years",117    ,71    ,60.9    ,62    ,53.3    ,9    ,12.6    ,6.7  ,–,18.5  
40,35,Oklahoma,"Women, 25 to 34 years",290    ,199    ,68.8    ,187    ,64.6    ,12    ,6.1    ,3.7  ,–,8.5  
40,36,Oklahoma,"Women, 35 to 44 years",225    ,165    ,73.5    ,159    ,70.8    ,6    ,3.6    ,1.6  ,–,5.6  
40,37,Oklahoma,"Women, 45 to 54 years",235    ,160    ,68.1    ,158    ,67.1    ,2    ,1.5    ,0.2  ,–,2.8  
40,38,Oklahoma,"Women, 55 to 64 years",263    ,142    ,53.9    ,138    ,52.6    ,3    ,2.5    ,0.6  ,–,4.4  
40,39,Oklahoma,"Women, 65 years and over",307    ,53    ,17.3    ,52    ,16.9    ,1    ,2.4    ,( 2 ),–,( 2 )
40,40,Oklahoma,"White, 16 to 19 years",145    ,53    ,36.7    ,48    ,32.8    ,6    ,10.8    ,4.5  ,–,17.1  
40,41,Oklahoma,"White, 20 to 24 years",165    ,112    ,67.5    ,103    ,62.3    ,9    ,7.7    ,4.0  ,–,11.4  
40,42,Oklahoma,"White, 25 to 34 years",411    ,322    ,78.3    ,308    ,74.9    ,14    ,4.3    ,2.7  ,–,5.9  
40,43,Oklahoma,"White, 35 to 44 years",348    ,283    ,81.2    ,271    ,77.9    ,12    ,4.2    ,2.5  ,–,5.9  
40,44,Oklahoma,"White, 45 to 54 years",363    ,277    ,76.3    ,269    ,74.1    ,8    ,2.9    ,1.5  ,–,4.3  
40,45,Oklahoma,"White, 55 to 64 years",410    ,258    ,62.8    ,250    ,61.0    ,7    ,2.9    ,1.4  ,–,4.4  
40,46,Oklahoma,"White, 65 years and over",488    ,106    ,21.6    ,102    ,20.9    ,3    ,3.3    ,0.8  ,–,5.8  
40,63,Oklahoma,"Hispanic or Latino ethnicity, 25 to 34 years",92    ,72    ,77.6    ,67    ,73.0    ,4    ,6.0    ,2.3  ,–,9.7  
41,01,Oregon,Total,"3,283    ","2,067    ",63.0    ,"1,965    ",59.9    ,101    ,4.9    ,4.2  ,–,5.6  
41,02,Oregon,Men,"1,604    ","1,095    ",68.3    ,"1,043    ",65.0    ,52    ,4.8    ,3.9  ,–,5.7  
41,03,Oregon,Women,"1,679    ",971    ,57.8    ,922    ,54.9    ,49    ,5.1    ,4.1  ,–,6.1  
41,04,Oregon,White,"2,917    ","1,838    ",63.0    ,"1,747    ",59.9    ,91    ,4.9    ,4.2  ,–,5.6  
41,05,Oregon,"White, men","1,421    ",969    ,68.2    ,923    ,65.0    ,46    ,4.7    ,3.7  ,–,5.7  
41,06,Oregon,"White, women","1,496    ",869    ,58.1    ,824    ,55.1    ,45    ,5.1    ,4.1  ,–,6.1  
41,10,Oregon,Asian,137    ,81    ,59.4    ,77    ,56.5    ,4    ,4.9    ,2.1  ,–,7.7  
41,13,Oregon,Hispanic or Latino ethnicity,373    ,277    ,74.1    ,261    ,69.9    ,16    ,5.7    ,3.8  ,–,7.6  
41,14,Oregon,"Hispanic or Latino ethnicity, men",192    ,163    ,84.7    ,155    ,80.7    ,8    ,4.7    ,2.5  ,–,6.9  
41,15,Oregon,"Hispanic or Latino ethnicity, women",181    ,114    ,62.8    ,106    ,58.4    ,8    ,7.0    ,3.8  ,–,10.2  
41,16,Oregon,"Married men, spouse present",848    ,603    ,71.0    ,587    ,69.1    ,16    ,2.7    ,1.8  ,–,3.6  
41,17,Oregon,"Married women, spouse present",835    ,491    ,58.8    ,472    ,56.6    ,19    ,3.8    ,2.6  ,–,5.0  
41,18,Oregon,Women who maintain families,184    ,124    ,67.4    ,116    ,62.8    ,9    ,6.9    ,3.6  ,–,10.2  
41,19,Oregon,"Total, 16 to 19 years",205    ,69    ,33.8    ,55    ,27.0    ,14    ,20.0    ,12.6  ,–,27.4  
41,20,Oregon,"Total, 20 to 24 years",261    ,186    ,71.4    ,168    ,64.5    ,18    ,9.6    ,6.5  ,–,12.7  
41,21,Oregon,"Total, 25 to 34 years",548    ,445    ,81.2    ,429    ,78.1    ,17    ,3.7    ,2.5  ,–,4.9  
41,22,Oregon,"Total, 35 to 44 years",533    ,450    ,84.3    ,433    ,81.1    ,17    ,3.8    ,2.5  ,–,5.1  
41,23,Oregon,"Total, 45 to 54 years",533    ,432    ,81.1    ,415    ,77.9    ,17    ,4.0    ,2.7  ,–,5.3  
41,24,Oregon,"Total, 55 to 64 years",546    ,352    ,64.5    ,339    ,62.0    ,13    ,3.8    ,2.4  ,–,5.2  
41,25,Oregon,"Total, 65 years and over",656    ,132    ,20.1    ,126    ,19.3    ,6    ,4.2    ,1.7  ,–,6.7  
41,27,Oregon,"Men, 20 to 24 years",139    ,100    ,71.7    ,89    ,64.0    ,11    ,10.7    ,6.2  ,–,15.2  
41,28,Oregon,"Men, 25 to 34 years",274    ,242    ,88.3    ,234    ,85.2    ,9    ,3.6    ,1.9  ,–,5.3  
41,29,Oregon,"Men, 35 to 44 years",254    ,237    ,93.2    ,231    ,91.0    ,6    ,2.4    ,1.0  ,–,3.8  
41,30,Oregon,"Men, 45 to 54 years",275    ,243    ,88.4    ,233    ,84.8    ,10    ,4.0    ,2.2  ,–,5.8  
41,31,Oregon,"Men, 55 to 64 years",252    ,169    ,67.3    ,162    ,64.6    ,7    ,4.1    ,2.0  ,–,6.2  
41,32,Oregon,"Men, 65 years and over",301    ,65    ,21.7    ,63    ,20.9    ,2    ,3.3    ,0.2  ,–,6.4  
41,34,Oregon,"Women, 20 to 24 years",122    ,86    ,71.1    ,79    ,65.1    ,7    ,8.4    ,4.1  ,–,12.7  
41,35,Oregon,"Women, 25 to 34 years",274    ,203    ,74.0    ,195    ,71.1    ,8    ,3.9    ,2.0  ,–,5.8  
41,36,Oregon,"Women, 35 to 44 years",279    ,213    ,76.2    ,201    ,72.1    ,11    ,5.4    ,3.2  ,–,7.6  
41,37,Oregon,"Women, 45 to 54 years",258    ,189    ,73.3    ,182    ,70.5    ,7    ,3.9    ,1.9  ,–,5.9  
41,38,Oregon,"Women, 55 to 64 years",295    ,183    ,62.0    ,176    ,59.9    ,6    ,3.5    ,1.6  ,–,5.4  
41,39,Oregon,"Women, 65 years and over",355    ,67    ,18.8    ,63    ,17.9    ,3    ,5.1    ,1.3  ,–,8.9  
41,40,Oregon,"White, 16 to 19 years",170    ,61    ,35.6    ,49    ,28.5    ,12    ,19.8    ,11.9  ,–,27.7  
41,41,Oregon,"White, 20 to 24 years",222    ,164    ,73.7    ,147    ,66.2    ,17    ,10.1    ,6.7  ,–,13.5  
41,42,Oregon,"White, 25 to 34 years",471    ,388    ,82.5    ,374    ,79.4    ,14    ,3.7    ,2.4  ,–,5.0  
41,43,Oregon,"White, 35 to 44 years",471    ,399    ,84.6    ,383    ,81.4    ,15    ,3.8    ,2.5  ,–,5.1  
41,44,Oregon,"White, 45 to 54 years",471    ,382    ,81.2    ,366    ,77.8    ,16    ,4.1    ,2.7  ,–,5.5  
41,45,Oregon,"White, 55 to 64 years",502    ,323    ,64.5    ,312    ,62.2    ,11    ,3.5    ,2.1  ,–,4.9  
41,46,Oregon,"White, 65 years and over",611    ,122    ,20.0    ,117    ,19.1    ,5    ,4.3    ,1.7  ,–,6.9  
41,62,Oregon,"Hispanic or Latino ethnicity, 20 to 24 years",65    ,54    ,82.9    ,48    ,75.1    ,5    ,9.4    ,4.0  ,–,14.8  
41,63,Oregon,"Hispanic or Latino ethnicity, 25 to 34 years",89    ,73    ,81.9    ,71    ,80.0    ,2    ,2.3    ,( 2 ),–,( 2 )
41,64,Oregon,"Hispanic or Latino ethnicity, 35 to 44 years",83    ,69    ,82.7    ,66    ,79.9    ,2    ,3.4    ,0.5  ,–,6.3  
42,01,Pennsylvania,Total,"10,231    ","6,481    ",63.3    ,"6,120    ",59.8    ,361    ,5.6    ,5.1  ,–,6.1  
42,02,Pennsylvania,Men,"4,927    ","3,373    ",68.5    ,"3,178    ",64.5    ,195    ,5.8    ,5.1  ,–,6.5  
42,03,Pennsylvania,Women,"5,304    ","3,108    ",58.6    ,"2,941    ",55.5    ,166    ,5.3    ,4.6  ,–,6.0  
42,04,Pennsylvania,White,"8,584    ","5,498    ",64.0    ,"5,228    ",60.9    ,270    ,4.9    ,4.4  ,–,5.4  
42,05,Pennsylvania,"White, men","4,167    ","2,893    ",69.4    ,"2,737    ",65.7    ,156    ,5.4    ,4.7  ,–,6.1  
42,06,Pennsylvania,"White, women","4,417    ","2,605    ",59.0    ,"2,491    ",56.4    ,113    ,4.3    ,3.6  ,–,5.0  
42,07,Pennsylvania,Black or African American,"1,095    ",651    ,59.5    ,577    ,52.7    ,74    ,11.4    ,9.3  ,–,13.5  
42,08,Pennsylvania,"Black or African American, men",497    ,309    ,62.1    ,277    ,55.8    ,31    ,10.1    ,7.2  ,–,13.0  
42,09,Pennsylvania,"Black or African American, women",599    ,343    ,57.3    ,300    ,50.1    ,43    ,12.6    ,9.5  ,–,15.7  
42,10,Pennsylvania,Asian,339    ,211    ,62.3    ,204    ,60.2    ,7    ,3.3    ,1.4  ,–,5.2  
42,11,Pennsylvania,"Asian, men",155    ,107    ,68.7    ,104    ,67.0    ,3    ,2.4    ,0.2  ,–,4.6  
42,12,Pennsylvania,"Asian, women",183    ,104    ,56.8    ,100    ,54.5    ,4    ,4.1    ,1.1  ,–,7.1  
42,13,Pennsylvania,Hispanic or Latino ethnicity,603    ,384    ,63.7    ,338    ,56.1    ,46    ,11.9    ,8.8  ,–,15.0  
42,14,Pennsylvania,"Hispanic or Latino ethnicity, men",297    ,205    ,69.2    ,183    ,61.8    ,22    ,10.7    ,6.6  ,–,14.8  
42,15,Pennsylvania,"Hispanic or Latino ethnicity, women",307    ,179    ,58.3    ,155    ,50.5    ,24    ,13.2    ,8.4  ,–,18.0  
42,16,Pennsylvania,"Married men, spouse present","2,544    ","1,799    ",70.7    ,"1,747    ",68.7    ,52    ,2.9    ,2.2  ,–,3.6  
42,17,Pennsylvania,"Married women, spouse present","2,520    ","1,536    ",60.9    ,"1,481    ",58.8    ,55    ,3.6    ,2.8  ,–,4.4  
42,18,Pennsylvania,Women who maintain families,637    ,427    ,67.0    ,393    ,61.7    ,34    ,7.9    ,5.7  ,–,10.1  
42,19,Pennsylvania,"Total, 16 to 19 years",670    ,287    ,42.9    ,240    ,35.8    ,48    ,16.5    ,12.5  ,–,20.5  
42,20,Pennsylvania,"Total, 20 to 24 years",888    ,670    ,75.5    ,615    ,69.3    ,55    ,8.3    ,6.5  ,–,10.1  
42,21,Pennsylvania,"Total, 25 to 34 years","1,604    ","1,343    ",83.7    ,"1,266    ",78.9    ,77    ,5.8    ,4.7  ,–,6.9  
42,22,Pennsylvania,"Total, 35 to 44 years","1,404    ","1,185    ",84.4    ,"1,131    ",80.6    ,54    ,4.6    ,3.6  ,–,5.6  
42,23,Pennsylvania,"Total, 45 to 54 years","1,615    ","1,332    ",82.5    ,"1,274    ",78.9    ,57    ,4.3    ,3.4  ,–,5.2  
42,24,Pennsylvania,"Total, 55 to 64 years","1,859    ","1,223    ",65.8    ,"1,173    ",63.1    ,51    ,4.1    ,3.1  ,–,5.1  
42,25,Pennsylvania,"Total, 65 years and over","2,191    ",440    ,20.1    ,421    ,19.2    ,18    ,4.2    ,2.6  ,–,5.8  
42,26,Pennsylvania,"Men, 16 to 19 years",341    ,141    ,41.4    ,114    ,33.6    ,26    ,18.8    ,12.7  ,–,24.9  
42,27,Pennsylvania,"Men, 20 to 24 years",445    ,338    ,76.0    ,307    ,68.9    ,31    ,9.3    ,6.6  ,–,12.0  
42,28,Pennsylvania,"Men, 25 to 34 years",804    ,720    ,89.5    ,677    ,84.2    ,43    ,5.9    ,4.4  ,–,7.4  
42,29,Pennsylvania,"Men, 35 to 44 years",679    ,610    ,89.8    ,582    ,85.6    ,28    ,4.7    ,3.2  ,–,6.2  
42,30,Pennsylvania,"Men, 45 to 54 years",774    ,675    ,87.1    ,648    ,83.6    ,27    ,4.1    ,2.8  ,–,5.4  
42,31,Pennsylvania,"Men, 55 to 64 years",927    ,661    ,71.3    ,630    ,67.9    ,31    ,4.7    ,3.3  ,–,6.1  
42,32,Pennsylvania,"Men, 65 years and over",957    ,228    ,23.9    ,221    ,23.1    ,7    ,3.2    ,1.2  ,–,5.2  
42,33,Pennsylvania,"Women, 16 to 19 years",329    ,147    ,44.5    ,125    ,38.1    ,21    ,14.4    ,9.2  ,–,19.6  
42,34,Pennsylvania,"Women, 20 to 24 years",443    ,332    ,75.1    ,308    ,69.6    ,24    ,7.2    ,4.8  ,–,9.6  
42,35,Pennsylvania,"Women, 25 to 34 years",800    ,623    ,77.9    ,588    ,73.5    ,35    ,5.6    ,4.0  ,–,7.2  
42,36,Pennsylvania,"Women, 35 to 44 years",725    ,575    ,79.4    ,550    ,75.8    ,26    ,4.4    ,3.0  ,–,5.8  
42,37,Pennsylvania,"Women, 45 to 54 years",840    ,657    ,78.1    ,627    ,74.6    ,30    ,4.6    ,3.2  ,–,6.0  
42,38,Pennsylvania,"Women, 55 to 64 years",932    ,563    ,60.4    ,543    ,58.3    ,20    ,3.5    ,2.2  ,–,4.8  
42,39,Pennsylvania,"Women, 65 years and over","1,235    ",211    ,17.1    ,200    ,16.2    ,11    ,5.3    ,2.7  ,–,7.9  
42,40,Pennsylvania,"White, 16 to 19 years",531    ,245    ,46.2    ,209    ,39.3    ,36    ,14.8    ,10.7  ,–,18.9  
42,41,Pennsylvania,"White, 20 to 24 years",681    ,534    ,78.4    ,493    ,72.3    ,41    ,7.7    ,5.7  ,–,9.7  
42,42,Pennsylvania,"White, 25 to 34 years","1,271    ","1,085    ",85.4    ,"1,033    ",81.3    ,52    ,4.8    ,3.7  ,–,5.9  
42,43,Pennsylvania,"White, 35 to 44 years","1,153    ",988    ,85.7    ,946    ,82.1    ,41    ,4.2    ,3.1  ,–,5.3  
42,44,Pennsylvania,"White, 45 to 54 years","1,355    ","1,146    ",84.6    ,"1,107    ",81.6    ,39    ,3.4    ,2.5  ,–,4.3  
42,45,Pennsylvania,"White, 55 to 64 years","1,641    ","1,108    ",67.5    ,"1,064    ",64.9    ,43    ,3.9    ,2.9  ,–,4.9  
42,46,Pennsylvania,"White, 65 years and over","1,952    ",392    ,20.1    ,376    ,19.3    ,16    ,4.1    ,2.4  ,–,5.8  
42,48,Pennsylvania,"Black or African American, 20 to 24 years",150    ,104    ,69.5    ,91    ,61.0    ,13    ,12.2    ,6.6  ,–,17.8  
42,49,Pennsylvania,"Black or African American, 25 to 34 years",230    ,181    ,78.6    ,158    ,68.6    ,23    ,12.6    ,8.3  ,–,16.9  
42,50,Pennsylvania,"Black or African American, 35 to 44 years",144    ,115    ,79.9    ,106    ,73.4    ,9    ,8.1    ,3.7  ,–,12.5  
42,51,Pennsylvania,"Black or African American, 45 to 54 years",167    ,115    ,69.1    ,102    ,61.2    ,13    ,11.4    ,6.2  ,–,16.6  
42,52,Pennsylvania,"Black or African American, 55 to 64 years",156    ,78    ,50.2    ,72    ,46.3    ,6    ,7.7    ,2.6  ,–,12.8  
42,63,Pennsylvania,"Hispanic or Latino ethnicity, 25 to 34 years",129    ,101    ,78.1    ,90    ,69.4    ,11    ,11.2    ,5.2  ,–,17.2  
42,64,Pennsylvania,"Hispanic or Latino ethnicity, 35 to 44 years",131    ,106    ,80.9    ,92    ,70.5    ,14    ,12.8    ,6.5  ,–,19.1  
44,01,Rhode Island,Total,857    ,550    ,64.2    ,521    ,60.7    ,29    ,5.4    ,4.6  ,–,6.2  
44,02,Rhode Island,Men,409    ,281    ,68.7    ,263    ,64.2    ,18    ,6.5    ,5.2  ,–,7.8  
44,03,Rhode Island,Women,448    ,269    ,60.0    ,258    ,57.5    ,11    ,4.1    ,3.1  ,–,5.1  
44,04,Rhode Island,White,735    ,471    ,64.1    ,447    ,60.8    ,24    ,5.1    ,4.2  ,–,6.0  
44,05,Rhode Island,"White, men",355    ,243    ,68.4    ,228    ,64.2    ,15    ,6.1    ,4.8  ,–,7.4  
44,06,Rhode Island,"White, women",381    ,229    ,60.0    ,219    ,57.6    ,9    ,4.0    ,2.9  ,–,5.1  
44,07,Rhode Island,Black or African American,62    ,41    ,66.0    ,38    ,61.4    ,3    ,6.9    ,3.5  ,–,10.3  
44,08,Rhode Island,"Black or African American, men",29    ,19    ,67.3    ,18    ,61.2    ,2    ,9.0    ,3.4  ,–,14.6  
44,09,Rhode Island,"Black or African American, women",33    ,21    ,64.8    ,20    ,61.6    ,1    ,5.0    ,1.0  ,–,9.0  
44,13,Rhode Island,Hispanic or Latino ethnicity,121    ,77    ,64.1    ,71    ,58.5    ,7    ,8.7    ,5.9  ,–,11.5  
44,14,Rhode Island,"Hispanic or Latino ethnicity, men",62    ,43    ,70.5    ,39    ,64.0    ,4    ,9.2    ,5.4  ,–,13.0  
44,15,Rhode Island,"Hispanic or Latino ethnicity, women",59    ,34    ,57.4    ,31    ,52.7    ,3    ,8.2    ,4.1  ,–,12.3  
44,16,Rhode Island,"Married men, spouse present",192    ,140    ,73.0    ,135    ,70.4    ,5    ,3.6    ,2.3  ,–,4.9  
44,17,Rhode Island,"Married women, spouse present",194    ,121    ,62.1    ,118    ,60.7    ,3    ,2.2    ,1.1  ,–,3.3  
44,18,Rhode Island,Women who maintain families,53    ,36    ,68.0    ,34    ,64.3    ,2    ,5.4    ,2.1  ,–,8.7  
44,19,Rhode Island,"Total, 16 to 19 years",55    ,24    ,43.9    ,20    ,36.8    ,4    ,16.2    ,9.4  ,–,23.0  
44,20,Rhode Island,"Total, 20 to 24 years",66    ,49    ,74.2    ,44    ,67.5    ,4    ,9.0    ,5.4  ,–,12.6  
44,21,Rhode Island,"Total, 25 to 34 years",143    ,118    ,82.5    ,112    ,78.7    ,5    ,4.5    ,2.9  ,–,6.1  
44,22,Rhode Island,"Total, 35 to 44 years",135    ,111    ,82.2    ,104    ,77.3    ,7    ,5.9    ,4.0  ,–,7.8  
44,23,Rhode Island,"Total, 45 to 54 years",137    ,109    ,79.4    ,106    ,77.4    ,3    ,2.5    ,1.2  ,–,3.8  
44,24,Rhode Island,"Total, 55 to 64 years",156    ,105    ,67.6    ,100    ,64.4    ,5    ,4.6    ,2.9  ,–,6.3  
44,25,Rhode Island,"Total, 65 years and over",166    ,35    ,20.9    ,33    ,20.0    ,2    ,4.7    ,1.6  ,–,7.8  
44,27,Rhode Island,"Men, 20 to 24 years",38    ,28    ,74.7    ,25    ,66.3    ,3    ,11.2    ,6.0  ,–,16.4  
44,28,Rhode Island,"Men, 25 to 34 years",69    ,61    ,87.5    ,57    ,82.7    ,3    ,5.5    ,3.0  ,–,8.0  
44,29,Rhode Island,"Men, 35 to 44 years",63    ,55    ,86.8    ,51    ,80.0    ,4    ,7.8    ,4.6  ,–,11.0  
44,30,Rhode Island,"Men, 45 to 54 years",69    ,59    ,86.3    ,58    ,83.9    ,2    ,2.8    ,1.0  ,–,4.6  
44,31,Rhode Island,"Men, 55 to 64 years",70    ,49    ,68.9    ,45    ,64.2    ,3    ,6.9    ,3.7  ,–,10.1  
44,32,Rhode Island,"Men, 65 years and over",74    ,18    ,24.8    ,18    ,24.0    ,1    ,3.3    ,( 2 ),–,( 2 )
44,34,Rhode Island,"Women, 20 to 24 years",28    ,20    ,73.7    ,19    ,69.2    ,1    ,6.0    ,1.5  ,–,10.5  
44,35,Rhode Island,"Women, 25 to 34 years",74    ,57    ,77.7    ,55    ,75.0    ,2    ,3.5    ,1.4  ,–,5.6  
44,36,Rhode Island,"Women, 35 to 44 years",72    ,56    ,78.2    ,54    ,74.9    ,2    ,4.1    ,1.8  ,–,6.4  
44,37,Rhode Island,"Women, 45 to 54 years",68    ,49    ,72.4    ,48    ,70.8    ,1    ,2.1    ,0.4  ,–,3.8  
44,38,Rhode Island,"Women, 55 to 64 years",85    ,57    ,66.4    ,55    ,64.6    ,2    ,2.7    ,0.9  ,–,4.5  
44,40,Rhode Island,"White, 16 to 19 years",45    ,20    ,45.1    ,17    ,38.5    ,3    ,14.7    ,7.6  ,–,21.8  
44,41,Rhode Island,"White, 20 to 24 years",53    ,40    ,75.1    ,36    ,68.3    ,4    ,9.2    ,5.2  ,–,13.2  
44,42,Rhode Island,"White, 25 to 34 years",113    ,95    ,83.8    ,91    ,80.0    ,4    ,4.5    ,2.7  ,–,6.3  
44,43,Rhode Island,"White, 35 to 44 years",113    ,94    ,82.9    ,89    ,78.5    ,5    ,5.3    ,3.3  ,–,7.3  
44,44,Rhode Island,"White, 45 to 54 years",120    ,97    ,80.4    ,94    ,78.4    ,2    ,2.5    ,1.1  ,–,3.9  
44,45,Rhode Island,"White, 55 to 64 years",139    ,94    ,67.9    ,90    ,64.6    ,4    ,4.7    ,2.8  ,–,6.6  
44,46,Rhode Island,"White, 65 years and over",151    ,31    ,20.5    ,30    ,19.6    ,1    ,4.1    ,1.1  ,–,7.1  
44,63,Rhode Island,"Hispanic or Latino ethnicity, 25 to 34 years",28    ,21    ,73.4    ,20    ,70.9    ,1    ,3.4    ,( 2 ),–,( 2 )
44,64,Rhode Island,"Hispanic or Latino ethnicity, 35 to 44 years",25    ,20    ,79.4    ,18    ,71.4    ,2    ,10.0    ,4.1  ,–,15.9  
45,01,South Carolina,Total,"3,887    ","2,320    ",59.7    ,"2,207    ",56.8    ,113    ,4.9    ,4.2  ,–,5.6  
45,02,South Carolina,Men,"1,835    ","1,190    ",64.9    ,"1,124    ",61.3    ,66    ,5.6    ,4.6  ,–,6.6  
45,03,South Carolina,Women,"2,052    ","1,130    ",55.1    ,"1,083    ",52.8    ,47    ,4.2    ,3.3  ,–,5.1  
45,04,South Carolina,White,"2,742    ","1,644    ",60.0    ,"1,578    ",57.5    ,66    ,4.0    ,3.3  ,–,4.7  
45,05,South Carolina,"White, men","1,329    ",880    ,66.2    ,841    ,63.3    ,39    ,4.4    ,3.4  ,–,5.4  
45,06,South Carolina,"White, women","1,412    ",764    ,54.1    ,737    ,52.1    ,28    ,3.6    ,2.6  ,–,4.6  
45,07,South Carolina,Black or African American,"1,020    ",600    ,58.8    ,555    ,54.4    ,45    ,7.5    ,6.0  ,–,9.0  
45,08,South Carolina,"Black or African American, men",454    ,275    ,60.5    ,248    ,54.6    ,27    ,9.8    ,7.2  ,–,12.4  
45,09,South Carolina,"Black or African American, women",566    ,325    ,57.4    ,307    ,54.3    ,18    ,5.5    ,3.7  ,–,7.3  
45,13,South Carolina,Hispanic or Latino ethnicity,181    ,129    ,71.2    ,125    ,68.7    ,5    ,3.6    ,1.3  ,–,5.9  
45,14,South Carolina,"Hispanic or Latino ethnicity, men",100    ,83    ,83.5    ,81    ,81.0    ,2    ,2.9    ,0.3  ,–,5.5  
45,16,South Carolina,"Married men, spouse present",977    ,655    ,67.1    ,637    ,65.2    ,18    ,2.8    ,1.8  ,–,3.8  
45,17,South Carolina,"Married women, spouse present",970    ,538    ,55.4    ,526    ,54.2    ,12    ,2.2    ,1.3  ,–,3.1  
45,18,South Carolina,Women who maintain families,291    ,192    ,66.1    ,178    ,61.2    ,14    ,7.4    ,4.5  ,–,10.3  
45,19,South Carolina,"Total, 16 to 19 years",237    ,79    ,33.1    ,68    ,28.5    ,11    ,14.0    ,7.7  ,–,20.3  
45,20,South Carolina,"Total, 20 to 24 years",290    ,209    ,71.9    ,189    ,65.3    ,19    ,9.2    ,6.1  ,–,12.3  
45,21,South Carolina,"Total, 25 to 34 years",647    ,519    ,80.2    ,491    ,75.9    ,28    ,5.4    ,3.9  ,–,6.9  
45,22,South Carolina,"Total, 35 to 44 years",603    ,509    ,84.3    ,488    ,80.8    ,21    ,4.2    ,2.9  ,–,5.5  
45,23,South Carolina,"Total, 45 to 54 years",648    ,483    ,74.4    ,467    ,72.0    ,16    ,3.3    ,2.1  ,–,4.5  
45,24,South Carolina,"Total, 55 to 64 years",664    ,397    ,59.8    ,383    ,57.8    ,13    ,3.4    ,2.0  ,–,4.8  
45,25,South Carolina,"Total, 65 years and over",797    ,126    ,15.8    ,121    ,15.2    ,4    ,3.3    ,0.9  ,–,5.7  
45,27,South Carolina,"Men, 20 to 24 years",143    ,105    ,73.1    ,91    ,63.8    ,13    ,12.8    ,7.6  ,–,18.0  
45,28,South Carolina,"Men, 25 to 34 years",312    ,277    ,88.7    ,263    ,84.3    ,14    ,5.0    ,3.0  ,–,7.0  
45,29,South Carolina,"Men, 35 to 44 years",283    ,258    ,91.1    ,246    ,86.7    ,12    ,4.8    ,2.8  ,–,6.8  
45,30,South Carolina,"Men, 45 to 54 years",298    ,243    ,81.5    ,233    ,78.4    ,9    ,3.8    ,1.9  ,–,5.7  
45,31,South Carolina,"Men, 55 to 64 years",311    ,207    ,66.4    ,197    ,63.3    ,9    ,4.6    ,2.4  ,–,6.8  
45,32,South Carolina,"Men, 65 years and over",366    ,66    ,17.9    ,64    ,17.3    ,2    ,3.4    ,( 2 ),–,( 2 )
45,34,South Carolina,"Women, 20 to 24 years",147    ,104    ,70.7    ,98    ,66.7    ,6    ,5.7    ,2.2  ,–,9.2  
45,35,South Carolina,"Women, 25 to 34 years",335    ,242    ,72.4    ,228    ,68.1    ,14    ,6.0    ,3.7  ,–,8.3  
45,36,South Carolina,"Women, 35 to 44 years",320    ,251    ,78.4    ,242    ,75.6    ,9    ,3.5    ,1.8  ,–,5.2  
45,37,South Carolina,"Women, 45 to 54 years",351    ,240    ,68.4    ,233    ,66.5    ,7    ,2.8    ,1.2  ,–,4.4  
45,38,South Carolina,"Women, 55 to 64 years",352    ,190    ,54.0    ,186    ,52.9    ,4    ,2.0    ,0.5  ,–,3.5  
45,41,South Carolina,"White, 20 to 24 years",186    ,131    ,70.8    ,122    ,65.9    ,9    ,6.9    ,3.5  ,–,10.3  
45,42,South Carolina,"White, 25 to 34 years",428    ,350    ,81.8    ,333    ,77.9    ,17    ,4.7    ,3.0  ,–,6.4  
45,43,South Carolina,"White, 35 to 44 years",421    ,358    ,85.2    ,349    ,83.0    ,9    ,2.6    ,1.3  ,–,3.9  
45,44,South Carolina,"White, 45 to 54 years",468    ,363    ,77.4    ,351    ,75.0    ,12    ,3.2    ,1.8  ,–,4.6  
45,45,South Carolina,"White, 55 to 64 years",465    ,291    ,62.6    ,281    ,60.4    ,10    ,3.6    ,1.9  ,–,5.3  
45,46,South Carolina,"White, 65 years and over",622    ,99    ,15.9    ,96    ,15.4    ,3    ,3.1    ,0.5  ,–,5.7  
45,48,South Carolina,"Black or African American, 20 to 24 years",96    ,71    ,74.2    ,62    ,64.5    ,9    ,13.2    ,7.3  ,–,19.1  
45,49,South Carolina,"Black or African American, 25 to 34 years",192    ,151    ,78.7    ,140    ,73.0    ,11    ,7.2    ,4.2  ,–,10.2  
45,50,South Carolina,"Black or African American, 35 to 44 years",158    ,132    ,83.6    ,120    ,76.0    ,12    ,9.1    ,5.5  ,–,12.7  
45,51,South Carolina,"Black or African American, 45 to 54 years",162    ,108    ,66.6    ,104    ,64.1    ,4    ,3.8    ,1.2  ,–,6.4  
45,52,South Carolina,"Black or African American, 55 to 64 years",178    ,92    ,52.1    ,90    ,50.7    ,3    ,2.7    ,0.4  ,–,5.0  
46,01,South Dakota,Total,657    ,453    ,68.9    ,440    ,67.0    ,13    ,2.8    ,2.1  ,–,3.5  
46,02,South Dakota,Men,327    ,243    ,74.4    ,236    ,72.1    ,7    ,3.0    ,2.0  ,–,4.0  
46,03,South Dakota,Women,330    ,210    ,63.6    ,204    ,61.9    ,5    ,2.6    ,1.6  ,–,3.6  
