"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2015 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
44,27,Rhode Island,"Men, 20 to 24 years",45    ,35    ,78.0    ,31    ,69.9    ,4    ,10.4    ,6.1  ,–,14.7  
44,28,Rhode Island,"Men, 25 to 34 years",60    ,55    ,90.7    ,51    ,84.1    ,4    ,7.3    ,4.4  ,–,10.2  
44,29,Rhode Island,"Men, 35 to 44 years",64    ,57    ,87.9    ,53    ,82.8    ,3    ,5.8    ,3.3  ,–,8.3  
44,30,Rhode Island,"Men, 45 to 54 years",70    ,60    ,85.4    ,56    ,80.0    ,4    ,6.4    ,3.8  ,–,9.0  
44,31,Rhode Island,"Men, 55 to 64 years",73    ,51    ,70.5    ,49    ,67.0    ,3    ,4.9    ,2.5  ,–,7.3  
44,32,Rhode Island,"Men, 65 years and over",68    ,15    ,21.8    ,15    ,21.4    ,( 3 ),1.9    ,( 2 ),–,( 2 )
44,34,Rhode Island,"Women, 20 to 24 years",33    ,25    ,74.8    ,23    ,70.3    ,1    ,6.0    ,2.1  ,–,9.9  
44,35,Rhode Island,"Women, 25 to 34 years",74    ,59    ,80.4    ,57    ,76.5    ,3    ,4.9    ,2.6  ,–,7.2  
44,36,Rhode Island,"Women, 35 to 44 years",68    ,55    ,81.1    ,53    ,77.5    ,2    ,4.5    ,2.3  ,–,6.7  
44,37,Rhode Island,"Women, 45 to 54 years",75    ,57    ,75.3    ,55    ,73.3    ,2    ,2.7    ,1.0  ,–,4.4  
44,38,Rhode Island,"Women, 55 to 64 years",78    ,51    ,65.2    ,48    ,61.9    ,3    ,5.1    ,2.6  ,–,7.6  
44,39,Rhode Island,"Women, 65 years and over",92    ,16    ,17.6    ,15    ,16.6    ,1    ,5.7    ,1.1  ,–,10.3  
44,40,Rhode Island,"White, 16 to 19 years",42    ,19    ,45.3    ,17    ,39.9    ,2    ,12.1    ,5.9  ,–,18.3  
44,41,Rhode Island,"White, 20 to 24 years",65    ,51    ,79.1    ,47    ,72.7    ,4    ,8.1    ,5.0  ,–,11.2  
44,42,Rhode Island,"White, 25 to 34 years",107    ,93    ,87.2    ,88    ,83.0    ,5    ,4.8    ,3.0  ,–,6.6  
44,43,Rhode Island,"White, 35 to 44 years",115    ,98    ,85.1    ,93    ,81.4    ,4    ,4.3    ,2.7  ,–,5.9  
44,44,Rhode Island,"White, 45 to 54 years",130    ,105    ,80.7    ,100    ,77.0    ,5    ,4.6    ,3.0  ,–,6.2  
44,45,Rhode Island,"White, 55 to 64 years",136    ,91    ,66.9    ,86    ,63.6    ,5    ,5.0    ,3.2  ,–,6.8  
44,46,Rhode Island,"White, 65 years and over",148    ,29    ,19.2    ,28    ,18.7    ,1    ,2.8    ,0.4  ,–,5.2  
44,63,Rhode Island,"Hispanic or Latino ethnicity, 25 to 34 years",22    ,19    ,89.0    ,18    ,83.8    ,1    ,5.8    ,1.6  ,–,10.0  
44,64,Rhode Island,"Hispanic or Latino ethnicity, 35 to 44 years",22    ,17    ,80.3    ,16    ,75.2    ,1    ,6.3    ,1.7  ,–,10.9  
45,01,South Carolina,Total,"3,823    ","2,294    ",60.0    ,"2,159    ",56.5    ,135    ,5.9    ,5.1  ,–,6.7  
45,02,South Carolina,Men,"1,807    ","1,186    ",65.6    ,"1,120    ",62.0    ,66    ,5.6    ,4.6  ,–,6.6  
45,03,South Carolina,Women,"2,016    ","1,108    ",55.0    ,"1,039    ",51.6    ,69    ,6.2    ,5.1  ,–,7.3  
45,04,South Carolina,White,"2,708    ","1,616    ",59.7    ,"1,550    ",57.2    ,66    ,4.1    ,3.3  ,–,4.9  
45,05,South Carolina,"White, men","1,308    ",868    ,66.3    ,837    ,64.0    ,31    ,3.6    ,2.6  ,–,4.6  
45,06,South Carolina,"White, women","1,400    ",748    ,53.4    ,713    ,50.9    ,35    ,4.6    ,3.4  ,–,5.8  
45,07,South Carolina,Black or African American,"1,007    ",610    ,60.6    ,545    ,54.1    ,65    ,10.7    ,8.8  ,–,12.6  
45,08,South Carolina,"Black or African American, men",447    ,281    ,62.9    ,247    ,55.2    ,34    ,12.2    ,9.1  ,–,15.3  
45,09,South Carolina,"Black or African American, women",560    ,329    ,58.7    ,298    ,53.2    ,31    ,9.4    ,6.9  ,–,11.9  
45,13,South Carolina,Hispanic or Latino ethnicity,183    ,131    ,71.4    ,123    ,67.0    ,8    ,6.2    ,3.0  ,–,9.4  
45,14,South Carolina,"Hispanic or Latino ethnicity, men",101    ,86    ,85.4    ,80    ,79.9    ,6    ,6.4    ,2.4  ,–,10.4  
45,16,South Carolina,"Married men, spouse present",961    ,652    ,67.8    ,636    ,66.2    ,16    ,2.4    ,1.5  ,–,3.3  
45,17,South Carolina,"Married women, spouse present",921    ,515    ,55.9    ,500    ,54.3    ,15    ,2.9    ,1.8  ,–,4.0  
45,18,South Carolina,Women who maintain families,315    ,211    ,67.2    ,188    ,59.8    ,23    ,11.0    ,7.6  ,–,14.4  
45,19,South Carolina,"Total, 16 to 19 years",244    ,71    ,29.0    ,56    ,23.1    ,14    ,20.5    ,12.4  ,–,28.6  
45,20,South Carolina,"Total, 20 to 24 years",303    ,221    ,73.0    ,188    ,62.2    ,33    ,14.9    ,11.0  ,–,18.8  
45,21,South Carolina,"Total, 25 to 34 years",639    ,508    ,79.4    ,472    ,73.8    ,36    ,7.0    ,5.2  ,–,8.8  
45,22,South Carolina,"Total, 35 to 44 years",580    ,491    ,84.7    ,473    ,81.5    ,18    ,3.7    ,2.4  ,–,5.0  
45,23,South Carolina,"Total, 45 to 54 years",648    ,503    ,77.6    ,486    ,75.1    ,16    ,3.3    ,2.1  ,–,4.5  
45,24,South Carolina,"Total, 55 to 64 years",650    ,377    ,58.0    ,363    ,55.9    ,14    ,3.6    ,2.1  ,–,5.1  
45,25,South Carolina,"Total, 65 years and over",759    ,124    ,16.3    ,120    ,15.8    ,4    ,2.9    ,0.6  ,–,5.2  
45,27,South Carolina,"Men, 20 to 24 years",158    ,124    ,78.5    ,106    ,67.1    ,18    ,14.5    ,9.3  ,–,19.7  
45,28,South Carolina,"Men, 25 to 34 years",294    ,257    ,87.2    ,239    ,81.4    ,17    ,6.7    ,4.3  ,–,9.1  
45,29,South Carolina,"Men, 35 to 44 years",274    ,251    ,91.7    ,245    ,89.3    ,6    ,2.6    ,1.1  ,–,4.1  
45,30,South Carolina,"Men, 45 to 54 years",311    ,261    ,83.9    ,251    ,80.7    ,10    ,3.8    ,2.0  ,–,5.6  
45,31,South Carolina,"Men, 55 to 64 years",291    ,191    ,65.9    ,184    ,63.4    ,7    ,3.8    ,1.7  ,–,5.9  
45,32,South Carolina,"Men, 65 years and over",351    ,68    ,19.4    ,67    ,19.0    ,1    ,1.9    ,( 2 ),–,( 2 )
45,34,South Carolina,"Women, 20 to 24 years",145    ,97    ,67.0    ,82    ,56.8    ,15    ,15.3    ,9.3  ,–,21.3  
45,35,South Carolina,"Women, 25 to 34 years",345    ,251    ,72.8    ,233    ,67.4    ,18    ,7.4    ,4.8  ,–,10.0  
45,36,South Carolina,"Women, 35 to 44 years",306    ,240    ,78.4    ,228    ,74.5    ,12    ,4.9    ,2.7  ,–,7.1  
45,37,South Carolina,"Women, 45 to 54 years",337    ,242    ,71.8    ,236    ,69.9    ,6    ,2.7    ,1.1  ,–,4.3  
45,38,South Carolina,"Women, 55 to 64 years",360    ,185    ,51.6    ,179    ,49.9    ,6    ,3.3    ,1.3  ,–,5.3  
45,39,South Carolina,"Women, 65 years and over",408    ,56    ,13.7    ,53    ,13.1    ,2    ,4.2    ,0.1  ,–,8.3  
45,41,South Carolina,"White, 20 to 24 years",182    ,130    ,71.3    ,116    ,63.7    ,14    ,10.6    ,6.3  ,–,14.9  
45,42,South Carolina,"White, 25 to 34 years",441    ,356    ,80.7    ,342    ,77.5    ,14    ,4.0    ,2.4  ,–,5.6  
45,43,South Carolina,"White, 35 to 44 years",403    ,336    ,83.4    ,326    ,80.8    ,11    ,3.2    ,1.7  ,–,4.7  
45,44,South Carolina,"White, 45 to 54 years",465    ,368    ,79.2    ,358    ,77.0    ,10    ,2.8    ,1.5  ,–,4.1  
45,45,South Carolina,"White, 55 to 64 years",458    ,271    ,59.3    ,264    ,57.6    ,7    ,2.7    ,1.2  ,–,4.2  
45,46,South Carolina,"White, 65 years and over",599    ,104    ,17.3    ,102    ,17.0    ,2    ,1.7    ,( 2 ),–,( 2 )
45,48,South Carolina,"Black or African American, 20 to 24 years",111    ,82    ,74.1    ,64    ,57.9    ,18    ,21.9    ,14.2  ,–,29.6  
45,49,South Carolina,"Black or African American, 25 to 34 years",177    ,136    ,76.8    ,116    ,65.3    ,20    ,15.0    ,10.0  ,–,20.0  
45,50,South Carolina,"Black or African American, 35 to 44 years",159    ,141    ,88.4    ,134    ,83.8    ,7    ,5.2    ,2.3  ,–,8.1  
45,51,South Carolina,"Black or African American, 45 to 54 years",168    ,122    ,73.0    ,117    ,69.6    ,6    ,4.7    ,1.7  ,–,7.7  
45,52,South Carolina,"Black or African American, 55 to 64 years",176    ,95    ,54.3    ,89    ,50.8    ,6    ,6.4    ,2.5  ,–,10.3  
46,01,South Dakota,Total,652    ,454    ,69.7    ,439    ,67.3    ,16    ,3.5    ,2.7  ,–,4.3  
46,02,South Dakota,Men,324    ,240    ,73.9    ,231    ,71.2    ,9    ,3.7    ,2.6  ,–,4.8  
46,03,South Dakota,Women,328    ,215    ,65.5    ,208    ,63.5    ,7    ,3.2    ,2.1  ,–,4.3  
46,04,South Dakota,White,576    ,406    ,70.5    ,397    ,69.0    ,8    ,2.0    ,1.4  ,–,2.6  
46,05,South Dakota,"White, men",288    ,215    ,74.6    ,210    ,72.7    ,6    ,2.6    ,1.6  ,–,3.6  
46,06,South Dakota,"White, women",287    ,190    ,66.3    ,188    ,65.3    ,3    ,1.4    ,0.6  ,–,2.2  
46,16,South Dakota,"Married men, spouse present",179    ,137    ,76.6    ,135    ,75.3    ,2    ,1.6    ,0.6  ,–,2.6  
46,17,South Dakota,"Married women, spouse present",177    ,122    ,69.2    ,121    ,68.6    ,1    ,0.9    ,0.1  ,–,1.7  
46,20,South Dakota,"Total, 20 to 24 years",55    ,44    ,80.1    ,40    ,72.0    ,4    ,10.1    ,5.7  ,–,14.5  
46,21,South Dakota,"Total, 25 to 34 years",121    ,106    ,87.3    ,102    ,84.1    ,4    ,3.7    ,2.0  ,–,5.4  
46,22,South Dakota,"Total, 35 to 44 years",91    ,82    ,89.7    ,80    ,87.2    ,2    ,2.7    ,1.0  ,–,4.4  
46,23,South Dakota,"Total, 45 to 54 years",100    ,85    ,85.7    ,84    ,84.3    ,1    ,1.7    ,0.4  ,–,3.0  
46,24,South Dakota,"Total, 55 to 64 years",110    ,83    ,75.7    ,82    ,74.4    ,1    ,1.7    ,0.4  ,–,3.0  
46,28,South Dakota,"Men, 25 to 34 years",62    ,59    ,93.8    ,56    ,89.6    ,3    ,4.5    ,1.9  ,–,7.1  
46,29,South Dakota,"Men, 35 to 44 years",45    ,42    ,93.9    ,42    ,92.4    ,1    ,1.5    ,( 2 ),–,( 2 )
46,30,South Dakota,"Men, 45 to 54 years",52    ,45    ,87.3    ,44    ,85.2    ,1    ,2.5    ,0.3  ,–,4.7  
46,31,South Dakota,"Men, 55 to 64 years",55    ,42    ,76.5    ,41    ,74.6    ,1    ,2.4    ,0.2  ,–,4.6  
46,35,South Dakota,"Women, 25 to 34 years",59    ,47    ,80.5    ,46    ,78.3    ,1    ,2.7    ,0.5  ,–,4.9  
46,36,South Dakota,"Women, 35 to 44 years",46    ,40    ,85.6    ,38    ,82.2    ,2    ,4.0    ,1.1  ,–,6.9  
46,37,South Dakota,"Women, 45 to 54 years",48    ,40    ,84.0    ,40    ,83.3    ,( 3 ),0.7    ,( 2 ),–,( 2 )
46,38,South Dakota,"Women, 55 to 64 years",54    ,41    ,75.0    ,40    ,74.2    ,( 3 ),1.0    ,( 2 ),–,( 2 )
46,42,South Dakota,"White, 25 to 34 years",101    ,92    ,90.3    ,90    ,88.2    ,2    ,2.3    ,0.9  ,–,3.7  
46,43,South Dakota,"White, 35 to 44 years",81    ,74    ,91.3    ,73    ,90.4    ,1    ,1.0    ,( 2 ),–,( 2 )
46,44,South Dakota,"White, 45 to 54 years",90    ,78    ,87.4    ,77    ,86.3    ,1    ,1.3    ,0.1  ,–,2.5  
46,45,South Dakota,"White, 55 to 64 years",103    ,80    ,77.8    ,79    ,76.5    ,1    ,1.7    ,0.4  ,–,3.0  
47,01,Tennessee,Total,"5,167    ","3,087    ",59.7    ,"2,911    ",56.4    ,175    ,5.7    ,5.0  ,–,6.4  
47,02,Tennessee,Men,"2,471    ","1,659    ",67.2    ,"1,568    ",63.5    ,91    ,5.5    ,4.6  ,–,6.4  
47,03,Tennessee,Women,"2,696    ","1,427    ",52.9    ,"1,343    ",49.8    ,84    ,5.9    ,4.9  ,–,6.9  
47,04,Tennessee,White,"4,147    ","2,438    ",58.8    ,"2,314    ",55.8    ,124    ,5.1    ,4.4  ,–,5.8  
47,05,Tennessee,"White, men","2,011    ","1,350    ",67.1    ,"1,283    ",63.8    ,67    ,5.0    ,4.1  ,–,5.9  
47,06,Tennessee,"White, women","2,136    ","1,088    ",50.9    ,"1,031    ",48.3    ,57    ,5.2    ,4.1  ,–,6.3  
47,07,Tennessee,Black or African American,834    ,531    ,63.7    ,491    ,58.9    ,40    ,7.5    ,5.7  ,–,9.3  
47,08,Tennessee,"Black or African American, men",375    ,247    ,66.0    ,230    ,61.4    ,17    ,7.1    ,4.4  ,–,9.8  
47,09,Tennessee,"Black or African American, women",459    ,284    ,61.8    ,261    ,56.9    ,23    ,8.0    ,5.4  ,–,10.6  
47,10,Tennessee,Asian,80    ,58    ,71.7    ,55    ,68.2    ,3    ,4.9    ,1.6  ,–,8.2  
47,13,Tennessee,Hispanic or Latino ethnicity,244    ,169    ,69.3    ,162    ,66.5    ,7    ,4.0    ,1.8  ,–,6.2  
47,14,Tennessee,"Hispanic or Latino ethnicity, men",134    ,112    ,83.4    ,108    ,80.2    ,4    ,3.7    ,1.1  ,–,6.3  
47,16,Tennessee,"Married men, spouse present","1,319    ",929    ,70.4    ,905    ,68.6    ,24    ,2.5    ,1.7  ,–,3.3  
47,17,Tennessee,"Married women, spouse present","1,328    ",709    ,53.4    ,683    ,51.5    ,25    ,3.6    ,2.5  ,–,4.7  
47,18,Tennessee,Women who maintain families,331    ,206    ,62.1    ,180    ,54.4    ,25    ,12.3    ,8.5  ,–,16.1  
47,19,Tennessee,"Total, 16 to 19 years",315    ,121    ,38.4    ,97    ,30.8    ,24    ,19.9    ,13.6  ,–,26.2  
47,20,Tennessee,"Total, 20 to 24 years",440    ,332    ,75.4    ,299    ,67.9    ,33    ,10.0    ,7.3  ,–,12.7  
47,21,Tennessee,"Total, 25 to 34 years",918    ,723    ,78.8    ,686    ,74.7    ,37    ,5.2    ,3.9  ,–,6.5  
47,22,Tennessee,"Total, 35 to 44 years",778    ,610    ,78.5    ,577    ,74.2    ,33    ,5.4    ,3.9  ,–,6.9  
47,23,Tennessee,"Total, 45 to 54 years",851    ,635    ,74.7    ,611    ,71.8    ,25    ,3.9    ,2.7  ,–,5.1  
47,24,Tennessee,"Total, 55 to 64 years",836    ,497    ,59.4    ,479    ,57.4    ,17    ,3.4    ,2.1  ,–,4.7  
47,25,Tennessee,"Total, 65 years and over","1,030    ",168    ,16.3    ,162    ,15.8    ,6    ,3.6    ,1.3  ,–,5.9  
47,26,Tennessee,"Men, 16 to 19 years",174    ,65    ,37.5    ,51    ,29.1    ,15    ,22.5    ,13.4  ,–,31.6  
47,27,Tennessee,"Men, 20 to 24 years",210    ,170    ,80.8    ,153    ,73.1    ,16    ,9.5    ,5.8  ,–,13.2  
47,28,Tennessee,"Men, 25 to 34 years",436    ,390    ,89.4    ,372    ,85.5    ,17    ,4.4    ,2.8  ,–,6.0  
47,29,Tennessee,"Men, 35 to 44 years",380    ,335    ,88.2    ,316    ,83.4    ,18    ,5.5    ,3.5  ,–,7.5  
47,30,Tennessee,"Men, 45 to 54 years",410    ,339    ,82.7    ,326    ,79.5    ,13    ,3.8    ,2.2  ,–,5.4  
47,31,Tennessee,"Men, 55 to 64 years",412    ,272    ,66.0    ,262    ,63.7    ,9    ,3.5    ,1.7  ,–,5.3  
47,32,Tennessee,"Men, 65 years and over",450    ,90    ,19.9    ,87    ,19.4    ,2    ,2.7    ,( 2 ),–,( 2 )
47,34,Tennessee,"Women, 20 to 24 years",230    ,162    ,70.6    ,145    ,63.1    ,17    ,10.5    ,6.6  ,–,14.4  
47,35,Tennessee,"Women, 25 to 34 years",482    ,333    ,69.1    ,313    ,65.0    ,20    ,6.0    ,3.9  ,–,8.1  
47,36,Tennessee,"Women, 35 to 44 years",398    ,276    ,69.2    ,261    ,65.6    ,15    ,5.3    ,3.1  ,–,7.5  
47,37,Tennessee,"Women, 45 to 54 years",441    ,297    ,67.3    ,285    ,64.6    ,12    ,4.0    ,2.2  ,–,5.8  
47,38,Tennessee,"Women, 55 to 64 years",424    ,225    ,53.0    ,217    ,51.2    ,8    ,3.4    ,1.5  ,–,5.3  
47,39,Tennessee,"Women, 65 years and over",580    ,79    ,13.6    ,75    ,12.9    ,4    ,4.6    ,0.8  ,–,8.4  
47,40,Tennessee,"White, 16 to 19 years",239    ,95    ,39.6    ,80    ,33.5    ,15    ,15.5    ,9.2  ,–,21.8  
47,41,Tennessee,"White, 20 to 24 years",329    ,249    ,75.7    ,224    ,68.1    ,25    ,10.0    ,6.9  ,–,13.1  
47,42,Tennessee,"White, 25 to 34 years",694    ,552    ,79.5    ,528    ,76.0    ,24    ,4.3    ,2.9  ,–,5.7  
47,43,Tennessee,"White, 35 to 44 years",613    ,478    ,77.9    ,455    ,74.1    ,23    ,4.9    ,3.3  ,–,6.5  
47,44,Tennessee,"White, 45 to 54 years",685    ,508    ,74.1    ,489    ,71.3    ,19    ,3.8    ,2.5  ,–,5.1  
47,45,Tennessee,"White, 55 to 64 years",689    ,418    ,60.8    ,404    ,58.7    ,14    ,3.4    ,2.0  ,–,4.8  
47,46,Tennessee,"White, 65 years and over",898    ,138    ,15.4    ,134    ,15.0    ,4    ,2.9    ,0.7  ,–,5.1  
47,48,Tennessee,"Black or African American, 20 to 24 years",92    ,69    ,74.9    ,62    ,66.8    ,7    ,10.8    ,4.6  ,–,17.0  
47,49,Tennessee,"Black or African American, 25 to 34 years",172    ,135    ,78.4    ,126    ,73.6    ,8    ,6.2    ,2.8  ,–,9.6  
47,50,Tennessee,"Black or African American, 35 to 44 years",136    ,109    ,79.8    ,101    ,73.8    ,8    ,7.5    ,3.4  ,–,11.6  
47,51,Tennessee,"Black or African American, 45 to 54 years",142    ,110    ,77.4    ,105    ,74.0    ,5    ,4.4    ,1.2  ,–,7.6  
47,52,Tennessee,"Black or African American, 55 to 64 years",123    ,63    ,51.2    ,61    ,49.4    ,2    ,3.5    ,( 2 ),–,( 2 )
48,01,Texas,Total,"20,531    ","13,049    ",63.6    ,"12,471    ",60.7    ,578    ,4.4    ,4.1  ,–,4.7  
48,02,Texas,Men,"9,971    ","7,195    ",72.2    ,"6,867    ",68.9    ,329    ,4.6    ,4.1  ,–,5.1  
48,03,Texas,Women,"10,560    ","5,854    ",55.4    ,"5,604    ",53.1    ,250    ,4.3    ,3.8  ,–,4.8  
48,04,Texas,White,"16,454    ","10,385    ",63.1    ,"9,964    ",60.6    ,421    ,4.1    ,3.7  ,–,4.5  
48,05,Texas,"White, men","8,044    ","5,839    ",72.6    ,"5,602    ",69.6    ,237    ,4.1    ,3.6  ,–,4.6  
48,06,Texas,"White, women","8,410    ","4,546    ",54.0    ,"4,362    ",51.9    ,184    ,4.0    ,3.5  ,–,4.5  
48,07,Texas,Black or African American,"2,494    ","1,609    ",64.5    ,"1,489    ",59.7    ,120    ,7.5    ,6.4  ,–,8.6  
48,08,Texas,"Black or African American, men","1,146    ",764    ,66.7    ,693    ,60.5    ,71    ,9.3    ,7.5  ,–,11.1  
48,09,Texas,"Black or African American, women","1,349    ",845    ,62.6    ,796    ,59.0    ,49    ,5.8    ,4.4  ,–,7.2  
48,10,Texas,Asian,"1,011    ",668    ,66.0    ,649    ,64.2    ,19    ,2.8    ,1.8  ,–,3.8  
48,11,Texas,"Asian, men",492    ,368    ,74.7    ,355    ,72.2    ,13    ,3.4    ,1.9  ,–,4.9  
48,12,Texas,"Asian, women",519    ,300    ,57.7    ,293    ,56.6    ,6    ,2.1    ,0.8  ,–,3.4  
48,13,Texas,Hispanic or Latino ethnicity,"7,217    ","4,666    ",64.6    ,"4,439    ",61.5    ,227    ,4.9    ,4.3  ,–,5.5  
48,14,Texas,"Hispanic or Latino ethnicity, men","3,560    ","2,732    ",76.7    ,"2,607    ",73.2    ,125    ,4.6    ,3.9  ,–,5.3  
48,15,Texas,"Hispanic or Latino ethnicity, women","3,656    ","1,933    ",52.9    ,"1,831    ",50.1    ,102    ,5.3    ,4.3  ,–,6.3  
48,16,Texas,"Married men, spouse present","5,331    ","4,123    ",77.3    ,"4,016    ",75.3    ,106    ,2.6    ,2.1  ,–,3.1  
48,17,Texas,"Married women, spouse present","5,219    ","2,874    ",55.1    ,"2,804    ",53.7    ,70    ,2.4    ,1.9  ,–,2.9  
48,18,Texas,Women who maintain families,"1,358    ",899    ,66.2    ,851    ,62.6    ,48    ,5.4    ,4.0  ,–,6.8  
48,19,Texas,"Total, 16 to 19 years","1,483    ",448    ,30.2    ,389    ,26.2    ,59    ,13.1    ,10.0  ,–,16.2  
48,20,Texas,"Total, 20 to 24 years","2,013    ","1,419    ",70.5    ,"1,304    ",64.8    ,115    ,8.1    ,6.8  ,–,9.4  
48,21,Texas,"Total, 25 to 34 years","3,839    ","3,024    ",78.8    ,"2,882    ",75.1    ,142    ,4.7    ,4.0  ,–,5.4  
48,22,Texas,"Total, 35 to 44 years","3,591    ","2,929    ",81.6    ,"2,829    ",78.8    ,100    ,3.4    ,2.8  ,–,4.0  
48,23,Texas,"Total, 45 to 54 years","3,390    ","2,697    ",79.6    ,"2,615    ",77.1    ,82    ,3.1    ,2.5  ,–,3.7  
48,24,Texas,"Total, 55 to 64 years","3,065    ","1,933    ",63.1    ,"1,875    ",61.2    ,59    ,3.0    ,2.3  ,–,3.7  
48,25,Texas,"Total, 65 years and over","3,151    ",599    ,19.0    ,577    ,18.3    ,22    ,3.7    ,2.3  ,–,5.1  
48,26,Texas,"Men, 16 to 19 years",736    ,240    ,32.7    ,207    ,28.1    ,34    ,14.0    ,9.7  ,–,18.3  
48,27,Texas,"Men, 20 to 24 years","1,016    ",762    ,75.0    ,694    ,68.4    ,68    ,8.9    ,7.0  ,–,10.8  
48,28,Texas,"Men, 25 to 34 years","1,912    ","1,713    ",89.6    ,"1,638    ",85.7    ,75    ,4.4    ,3.5  ,–,5.3  
48,29,Texas,"Men, 35 to 44 years","1,756    ","1,624    ",92.5    ,"1,568    ",89.3    ,57    ,3.5    ,2.7  ,–,4.3  
48,30,Texas,"Men, 45 to 54 years","1,667    ","1,468    ",88.1    ,"1,422    ",85.3    ,46    ,3.2    ,2.4  ,–,4.0  
48,31,Texas,"Men, 55 to 64 years","1,457    ","1,050    ",72.1    ,"1,016    ",69.7    ,34    ,3.2    ,2.2  ,–,4.2  
48,32,Texas,"Men, 65 years and over","1,428    ",338    ,23.7    ,323    ,22.6    ,15    ,4.5    ,2.4  ,–,6.6  
48,33,Texas,"Women, 16 to 19 years",747    ,207    ,27.8    ,182    ,24.4    ,25    ,12.1    ,7.8  ,–,16.4  
48,34,Texas,"Women, 20 to 24 years",997    ,657    ,65.9    ,610    ,61.2    ,47    ,7.1    ,5.2  ,–,9.0  
48,35,Texas,"Women, 25 to 34 years","1,927    ","1,311    ",68.0    ,"1,244    ",64.6    ,67    ,5.1    ,4.0  ,–,6.2  
48,36,Texas,"Women, 35 to 44 years","1,835    ","1,304    ",71.1    ,"1,261    ",68.7    ,43    ,3.3    ,2.4  ,–,4.2  
48,37,Texas,"Women, 45 to 54 years","1,723    ","1,229    ",71.3    ,"1,193    ",69.2    ,36    ,2.9    ,2.0  ,–,3.8  
48,38,Texas,"Women, 55 to 64 years","1,608    ",884    ,54.9    ,858    ,53.4    ,25    ,2.8    ,1.8  ,–,3.8  
48,39,Texas,"Women, 65 years and over","1,723    ",261    ,15.2    ,254    ,14.8    ,7    ,2.7    ,0.9  ,–,4.5  
48,40,Texas,"White, 16 to 19 years","1,169    ",371    ,31.8    ,329    ,28.1    ,42    ,11.4    ,8.3  ,–,14.5  
48,41,Texas,"White, 20 to 24 years","1,581    ","1,123    ",71.1    ,"1,045    ",66.1    ,78    ,7.0    ,5.6  ,–,8.4  
48,42,Texas,"White, 25 to 34 years","2,999    ","2,358    ",78.6    ,"2,258    ",75.3    ,101    ,4.3    ,3.5  ,–,5.1  
48,43,Texas,"White, 35 to 44 years","2,785    ","2,269    ",81.5    ,"2,198    ",78.9    ,71    ,3.1    ,2.4  ,–,3.8  
48,44,Texas,"White, 45 to 54 years","2,673    ","2,138    ",80.0    ,"2,075    ",77.6    ,63    ,3.0    ,2.3  ,–,3.7  
48,45,Texas,"White, 55 to 64 years","2,540    ","1,613    ",63.5    ,"1,565    ",61.6    ,48    ,3.0    ,2.2  ,–,3.8  
48,46,Texas,"White, 65 years and over","2,706    ",512    ,18.9    ,495    ,18.3    ,17    ,3.3    ,1.9  ,–,4.7  
48,48,Texas,"Black or African American, 20 to 24 years",277    ,199    ,71.8    ,171    ,61.7    ,28    ,14.0    ,9.5  ,–,18.5  
48,49,Texas,"Black or African American, 25 to 34 years",469    ,385    ,82.1    ,355    ,75.6    ,30    ,7.9    ,5.5  ,–,10.3  
48,50,Texas,"Black or African American, 35 to 44 years",474    ,384    ,81.0    ,362    ,76.4    ,22    ,5.7    ,3.7  ,–,7.7  
48,51,Texas,"Black or African American, 45 to 54 years",439    ,335    ,76.3    ,318    ,72.4    ,17    ,5.2    ,3.1  ,–,7.3  
48,52,Texas,"Black or African American, 55 to 64 years",342    ,198    ,57.9    ,191    ,56.0    ,7    ,3.3    ,1.1  ,–,5.5  
48,56,Texas,"Asian, 25 to 34 years",224    ,170    ,76.1    ,166    ,74.3    ,4    ,2.3    ,0.6  ,–,4.0  
48,57,Texas,"Asian, 35 to 44 years",243    ,195    ,80.6    ,190    ,78.4    ,5    ,2.7    ,0.9  ,–,4.5  
48,58,Texas,"Asian, 45 to 54 years",176    ,152    ,86.3    ,152    ,86.3    ,( 3 ),( 3 ),( 2 ),–,( 2 )
48,61,Texas,"Hispanic or Latino ethnicity, 16 to 19 years",674    ,198    ,29.3    ,169    ,25.1    ,29    ,14.6    ,9.7  ,–,19.5  
48,62,Texas,"Hispanic or Latino ethnicity, 20 to 24 years",883    ,629    ,71.3    ,578    ,65.4    ,51    ,8.2    ,6.1  ,–,10.3  
48,63,Texas,"Hispanic or Latino ethnicity, 25 to 34 years","1,598    ","1,207    ",75.5    ,"1,152    ",72.1    ,55    ,4.6    ,3.5  ,–,5.7  
48,64,Texas,"Hispanic or Latino ethnicity, 35 to 44 years","1,418    ","1,127    ",79.5    ,"1,087    ",76.6    ,40    ,3.6    ,2.6  ,–,4.6  
48,65,Texas,"Hispanic or Latino ethnicity, 45 to 54 years","1,133    ",875    ,77.2    ,843    ,74.4    ,32    ,3.7    ,2.5  ,–,4.9  
48,66,Texas,"Hispanic or Latino ethnicity, 55 to 64 years",841    ,529    ,62.9    ,514    ,61.0    ,15    ,2.9    ,1.6  ,–,4.2  
