"States:  Employment status of the civilian noninstitutional population by sex, race, Hispanic or Latino ethnicity, marital status, and detailed age, 2013 annual averages",,,,,,,,,,,,,
,,,,,,,,,,,,,
(Numbers in thousands),,,,,,,,,,,,,
State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Civilian labor force,,,,,,,,
45,21,South Carolina,"Total, 25 to 34 years",548    ,439    ,80.2    ,402    ,73.3    ,38    ,8.6    ,7.0  ,–,10.2  
45,22,South Carolina,"Total, 35 to 44 years",615    ,495    ,80.4    ,468    ,76.1    ,27    ,5.4    ,4.2  ,–,6.6  
45,23,South Carolina,"Total, 45 to 54 years",622    ,471    ,75.7    ,443    ,71.2    ,28    ,6.0    ,4.7  ,–,7.3  
45,24,South Carolina,"Total, 55 to 64 years",641    ,362    ,56.4    ,343    ,53.5    ,19    ,5.1    ,3.7  ,–,6.5  
45,25,South Carolina,"Total, 65 years and over",700    ,114    ,16.3    ,110    ,15.7    ,5    ,4.2    ,2.0  ,–,6.4  
45,26,South Carolina,"Men, 16 to 19 years",119    ,36    ,30.3    ,23    ,19.3    ,13    ,36.4    ,24.8  ,–,48.0  
45,27,South Carolina,"Men, 20 to 24 years",156    ,116    ,74.3    ,101    ,64.8    ,15    ,12.9    ,9.0  ,–,16.8  
45,28,South Carolina,"Men, 25 to 34 years",264    ,231    ,87.7    ,211    ,80.1    ,20    ,8.7    ,6.5  ,–,10.9  
45,29,South Carolina,"Men, 35 to 44 years",306    ,266    ,86.9    ,252    ,82.2    ,14    ,5.4    ,3.8  ,–,7.0  
45,30,South Carolina,"Men, 45 to 54 years",298    ,238    ,79.8    ,224    ,75.0    ,14    ,6.1    ,4.2  ,–,8.0  
45,31,South Carolina,"Men, 55 to 64 years",294    ,179    ,60.8    ,172    ,58.6    ,7    ,3.6    ,2.0  ,–,5.2  
45,32,South Carolina,"Men, 65 years and over",314    ,70    ,22.4    ,68    ,21.8    ,2    ,2.9    ,0.6  ,–,5.2  
45,33,South Carolina,"Women, 16 to 19 years",119    ,40    ,33.4    ,32    ,26.9    ,8    ,19.4    ,11.3  ,–,27.5  
45,34,South Carolina,"Women, 20 to 24 years",188    ,116    ,61.5    ,100    ,53.5    ,15    ,13.1    ,9.2  ,–,17.0  
45,35,South Carolina,"Women, 25 to 34 years",284    ,208    ,73.2    ,190    ,67.0    ,18    ,8.5    ,6.2  ,–,10.8  
45,36,South Carolina,"Women, 35 to 44 years",309    ,229    ,73.9    ,216    ,70.0    ,12    ,5.3    ,3.5  ,–,7.1  
45,37,South Carolina,"Women, 45 to 54 years",324    ,233    ,72.0    ,220    ,67.7    ,14    ,5.9    ,4.1  ,–,7.7  
45,38,South Carolina,"Women, 55 to 64 years",347    ,183    ,52.7    ,171    ,49.3    ,12    ,6.6    ,4.4  ,–,8.8  
45,39,South Carolina,"Women, 65 years and over",386    ,44    ,11.4    ,41    ,10.7    ,3    ,6.1    ,1.8  ,–,10.4  
45,40,South Carolina,"White, 16 to 19 years",149    ,56    ,37.6    ,45    ,29.9    ,11    ,20.5    ,13.5  ,–,27.5  
45,41,South Carolina,"White, 20 to 24 years",214    ,146    ,68.3    ,134    ,62.3    ,13    ,8.7    ,5.9  ,–,11.5  
45,42,South Carolina,"White, 25 to 34 years",364    ,295    ,81.2    ,277    ,76.2    ,18    ,6.1    ,4.4  ,–,7.8  
45,43,South Carolina,"White, 35 to 44 years",431    ,351    ,81.5    ,335    ,77.8    ,16    ,4.6    ,3.3  ,–,5.9  
45,44,South Carolina,"White, 45 to 54 years",424    ,325    ,76.8    ,308    ,72.8    ,17    ,5.2    ,3.7  ,–,6.7  
45,45,South Carolina,"White, 55 to 64 years",462    ,274    ,59.3    ,261    ,56.4    ,13    ,4.7    ,3.2  ,–,6.2  
45,46,South Carolina,"White, 65 years and over",569    ,95    ,16.8    ,91    ,16.1    ,4    ,4.0    ,1.6  ,–,6.4  
45,48,South Carolina,"Black or African American, 20 to 24 years",116    ,76    ,65.3    ,60    ,51.5    ,16    ,21.1    ,14.9  ,–,27.3  
45,49,South Carolina,"Black or African American, 25 to 34 years",159    ,128    ,80.4    ,110    ,69.5    ,17    ,13.5    ,9.7  ,–,17.3  
45,50,South Carolina,"Black or African American, 35 to 44 years",160    ,126    ,78.8    ,117    ,72.6    ,10    ,7.8    ,4.9  ,–,10.7  
45,51,South Carolina,"Black or African American, 45 to 54 years",177    ,133    ,75.3    ,124    ,70.2    ,9    ,6.8    ,4.1  ,–,9.5  
45,52,South Carolina,"Black or African American, 55 to 64 years",171    ,81    ,47.1    ,76    ,44.1    ,5    ,6.3    ,3.0  ,–,9.6  
45,64,South Carolina,"Hispanic or Latino ethnicity, 35 to 44 years",33    ,25    ,77.2    ,25    ,75.3    ,1    ,2.4    ,( 2 ),–,( 2 )
46,01,South Dakota,Total,641    ,446    ,69.6    ,430    ,67.1    ,16    ,3.6    ,3.2  ,–,4.0  
46,02,South Dakota,Men,318    ,235    ,74.1    ,226    ,71.3    ,9    ,3.9    ,3.3  ,–,4.5  
46,03,South Dakota,Women,324    ,211    ,65.1    ,204    ,62.9    ,7    ,3.4    ,2.8  ,–,4.0  
46,04,South Dakota,White,580    ,409    ,70.5    ,397    ,68.5    ,11    ,2.8    ,2.4  ,–,3.2  
46,05,South Dakota,"White, men",286    ,215    ,75.3    ,209    ,73.1    ,6    ,2.9    ,2.3  ,–,3.5  
46,06,South Dakota,"White, women",294    ,193    ,65.8    ,188    ,64.1    ,5    ,2.6    ,2.0  ,–,3.2  
46,13,South Dakota,Hispanic or Latino ethnicity,18    ,12    ,71.0    ,12    ,65.7    ,1    ,7.4    ,4.0  ,–,10.8  
46,16,South Dakota,"Married men, spouse present",172    ,131    ,76.2    ,129    ,75.0    ,2    ,1.5    ,1.0  ,–,2.0  
46,17,South Dakota,"Married women, spouse present",168    ,115    ,68.1    ,112    ,66.8    ,2    ,2.0    ,1.4  ,–,2.6  
46,18,South Dakota,Women who maintain families,31    ,23    ,75.2    ,22    ,70.1    ,2    ,6.9    ,4.2  ,–,9.6  
46,19,South Dakota,"Total, 16 to 19 years",43    ,23    ,52.3    ,20    ,46.9    ,2    ,10.3    ,7.0  ,–,13.6  
46,20,South Dakota,"Total, 20 to 24 years",64    ,51    ,79.3    ,47    ,73.7    ,4    ,7.1    ,5.3  ,–,8.9  
46,21,South Dakota,"Total, 25 to 34 years",110    ,97    ,88.5    ,95    ,86.1    ,3    ,2.7    ,1.9  ,–,3.5  
46,22,South Dakota,"Total, 35 to 44 years",86    ,74    ,85.8    ,71    ,82.8    ,3    ,3.4    ,2.4  ,–,4.4  
46,23,South Dakota,"Total, 45 to 54 years",104    ,90    ,86.5    ,87    ,84.0    ,3    ,2.8    ,1.9  ,–,3.7  
46,24,South Dakota,"Total, 55 to 64 years",110    ,83    ,75.2    ,81    ,73.4    ,2    ,2.4    ,1.6  ,–,3.2  
46,25,South Dakota,"Total, 65 years and over",124    ,29    ,23.6    ,29    ,23.1    ,1    ,2.0    ,0.7  ,–,3.3  
46,26,South Dakota,"Men, 16 to 19 years",23    ,12    ,50.8    ,11    ,45.4    ,1    ,10.6    ,6.0  ,–,15.2  
46,27,South Dakota,"Men, 20 to 24 years",31    ,26    ,81.9    ,24    ,75.8    ,2    ,7.5    ,4.9  ,–,10.1  
46,28,South Dakota,"Men, 25 to 34 years",54    ,51    ,93.9    ,49    ,90.7    ,2    ,3.4    ,2.1  ,–,4.7  
46,29,South Dakota,"Men, 35 to 44 years",45    ,41    ,90.7    ,40    ,88.6    ,1    ,2.4    ,1.2  ,–,3.6  
46,30,South Dakota,"Men, 45 to 54 years",51    ,46    ,90.2    ,45    ,87.3    ,2    ,3.2    ,1.9  ,–,4.5  
46,31,South Dakota,"Men, 55 to 64 years",56    ,43    ,77.3    ,42    ,75.0    ,1    ,3.0    ,1.7  ,–,4.3  
46,32,South Dakota,"Men, 65 years and over",57    ,17    ,29.9    ,17    ,29.2    ,( 3 ),2.4    ,0.6  ,–,4.2  
46,33,South Dakota,"Women, 16 to 19 years",20    ,11    ,54.1    ,10    ,48.6    ,1    ,10.1    ,5.4  ,–,14.8  
46,34,South Dakota,"Women, 20 to 24 years",33    ,25    ,76.7    ,23    ,71.6    ,2    ,6.6    ,4.1  ,–,9.1  
46,35,South Dakota,"Women, 25 to 34 years",56    ,46    ,83.3    ,46    ,81.7    ,1    ,1.9    ,0.9  ,–,2.9  
46,36,South Dakota,"Women, 35 to 44 years",41    ,33    ,80.3    ,32    ,76.5    ,2    ,4.7    ,2.9  ,–,6.5  
46,37,South Dakota,"Women, 45 to 54 years",52    ,43    ,82.8    ,42    ,80.8    ,1    ,2.4    ,1.3  ,–,3.5  
46,38,South Dakota,"Women, 55 to 64 years",54    ,40    ,73.0    ,39    ,71.8    ,1    ,1.7    ,0.7  ,–,2.7  
46,39,South Dakota,"Women, 65 years and over",67    ,12    ,18.3    ,12    ,18.0    ,( 3 ),1.5    ,( 2 ),–,( 2 )
46,40,South Dakota,"White, 16 to 19 years",38    ,21    ,55.5    ,19    ,50.9    ,2    ,8.2    ,5.1  ,–,11.3  
46,41,South Dakota,"White, 20 to 24 years",54    ,44    ,81.5    ,42    ,77.1    ,2    ,5.5    ,3.8  ,–,7.2  
46,42,South Dakota,"White, 25 to 34 years",95    ,86    ,91.1    ,85    ,89.5    ,2    ,1.8    ,1.1  ,–,2.5  
46,43,South Dakota,"White, 35 to 44 years",76    ,67    ,88.3    ,66    ,86.6    ,1    ,2.0    ,1.1  ,–,2.9  
46,44,South Dakota,"White, 45 to 54 years",93    ,82    ,88.2    ,80    ,86.2    ,2    ,2.2    ,1.4  ,–,3.0  
46,45,South Dakota,"White, 55 to 64 years",105    ,80    ,76.5    ,79    ,74.7    ,2    ,2.4    ,1.5  ,–,3.3  
46,46,South Dakota,"White, 65 years and over",120    ,28    ,23.5    ,28    ,23.1    ,1    ,1.9    ,0.6  ,–,3.2  
47,01,Tennessee,Total,"5,067    ","3,064    ",60.5    ,"2,817    ",55.6    ,246    ,8.0    ,7.3  ,–,8.7  
47,02,Tennessee,Men,"2,423    ","1,658    ",68.4    ,"1,520    ",62.7    ,138    ,8.3    ,7.4  ,–,9.2  
47,03,Tennessee,Women,"2,644    ","1,406    ",53.2    ,"1,297    ",49.1    ,108    ,7.7    ,6.7  ,–,8.7  
47,04,Tennessee,White,"4,090    ","2,432    ",59.5    ,"2,270    ",55.5    ,161    ,6.6    ,5.9  ,–,7.3  
47,05,Tennessee,"White, men","1,980    ","1,340    ",67.7    ,"1,249    ",63.1    ,91    ,6.8    ,5.9  ,–,7.7  
47,06,Tennessee,"White, women","2,110    ","1,091    ",51.7    ,"1,021    ",48.4    ,70    ,6.4    ,5.4  ,–,7.4  
47,07,Tennessee,Black or African American,807    ,527    ,65.3    ,448    ,55.5    ,79    ,15.0    ,12.7  ,–,17.3  
47,08,Tennessee,"Black or African American, men",365    ,261    ,71.5    ,217    ,59.6    ,43    ,16.6    ,13.1  ,–,20.1  
47,09,Tennessee,"Black or African American, women",442    ,266    ,60.2    ,230    ,52.1    ,36    ,13.5    ,10.4  ,–,16.6  
47,10,Tennessee,Asian,84    ,55    ,64.8    ,54    ,63.6    ,1    ,1.9    ,( 2 ),–,( 2 )
47,11,Tennessee,"Asian, men",34    ,29    ,86.6    ,29    ,85.1    ,1    ,1.7    ,( 2 ),–,( 2 )
47,13,Tennessee,Hispanic or Latino ethnicity,203    ,146    ,71.6    ,134    ,65.9    ,12    ,8.0    ,4.9  ,–,11.1  
47,14,Tennessee,"Hispanic or Latino ethnicity, men",114    ,97    ,85.5    ,92    ,80.6    ,6    ,5.7    ,2.5  ,–,8.9  
47,15,Tennessee,"Hispanic or Latino ethnicity, women",90    ,48    ,53.9    ,42    ,47.2    ,6    ,12.5    ,5.7  ,–,19.3  
47,16,Tennessee,"Married men, spouse present","1,313    ",953    ,72.5    ,915    ,69.7    ,37    ,3.9    ,3.0  ,–,4.8  
47,17,Tennessee,"Married women, spouse present","1,297    ",719    ,55.5    ,680    ,52.4    ,39    ,5.5    ,4.3  ,–,6.7  
47,18,Tennessee,Women who maintain families,339    ,207    ,61.2    ,183    ,54.0    ,24    ,11.8    ,8.6  ,–,15.0  
47,19,Tennessee,"Total, 16 to 19 years",339    ,133    ,39.4    ,91    ,26.8    ,43    ,31.9    ,25.4  ,–,38.4  
47,20,Tennessee,"Total, 20 to 24 years",392    ,295    ,75.3    ,255    ,65.1    ,40    ,13.6    ,10.7  ,–,16.5  
47,21,Tennessee,"Total, 25 to 34 years",845    ,672    ,79.6    ,617    ,73.0    ,55    ,8.2    ,6.7  ,–,9.7  
47,22,Tennessee,"Total, 35 to 44 years",855    ,697    ,81.4    ,652    ,76.2    ,45    ,6.5    ,5.2  ,–,7.8  
47,23,Tennessee,"Total, 45 to 54 years",829    ,626    ,75.5    ,593    ,71.5    ,33    ,5.3    ,4.1  ,–,6.5  
47,24,Tennessee,"Total, 55 to 64 years",805    ,467    ,58.0    ,445    ,55.3    ,22    ,4.7    ,3.4  ,–,6.0  
47,25,Tennessee,"Total, 65 years and over","1,001    ",173    ,17.2    ,164    ,16.4    ,8    ,4.7    ,2.5  ,–,6.9  
47,26,Tennessee,"Men, 16 to 19 years",179    ,75    ,42.1    ,48    ,27.1    ,27    ,35.6    ,26.4  ,–,44.8  
47,27,Tennessee,"Men, 20 to 24 years",197    ,158    ,80.4    ,137    ,69.3    ,22    ,13.8    ,9.9  ,–,17.7  
47,28,Tennessee,"Men, 25 to 34 years",406    ,365    ,89.9    ,337    ,83.0    ,28    ,7.7    ,5.8  ,–,9.6  
47,29,Tennessee,"Men, 35 to 44 years",410    ,373    ,91.0    ,349    ,85.1    ,24    ,6.4    ,4.7  ,–,8.1  
47,30,Tennessee,"Men, 45 to 54 years",412    ,328    ,79.7    ,308    ,74.8    ,20    ,6.1    ,4.3  ,–,7.9  
47,31,Tennessee,"Men, 55 to 64 years",397    ,264    ,66.3    ,251    ,63.1    ,13    ,4.8    ,3.0  ,–,6.6  
47,32,Tennessee,"Men, 65 years and over",422    ,95    ,22.5    ,90    ,21.4    ,5    ,5.0    ,1.9  ,–,8.1  
47,33,Tennessee,"Women, 16 to 19 years",160    ,58    ,36.5    ,42    ,26.5    ,16    ,27.2    ,18.1  ,–,36.3  
47,34,Tennessee,"Women, 20 to 24 years",195    ,137    ,70.1    ,119    ,60.8    ,18    ,13.3    ,9.1  ,–,17.5  
47,35,Tennessee,"Women, 25 to 34 years",439    ,308    ,70.1    ,280    ,63.9    ,27    ,8.8    ,6.6  ,–,11.0  
47,36,Tennessee,"Women, 35 to 44 years",446    ,324    ,72.7    ,303    ,68.0    ,21    ,6.5    ,4.6  ,–,8.4  
47,37,Tennessee,"Women, 45 to 54 years",417    ,298    ,71.3    ,284    ,68.1    ,13    ,4.5    ,2.8  ,–,6.2  
47,38,Tennessee,"Women, 55 to 64 years",408    ,204    ,50.0    ,194    ,47.6    ,9    ,4.7    ,2.7  ,–,6.7  
47,39,Tennessee,"Women, 65 years and over",579    ,78    ,13.4    ,74    ,12.8    ,3    ,4.4    ,1.2  ,–,7.6  
47,40,Tennessee,"White, 16 to 19 years",250    ,95    ,38.2    ,72    ,28.8    ,23    ,24.5    ,17.7  ,–,31.3  
47,41,Tennessee,"White, 20 to 24 years",298    ,222    ,74.6    ,197    ,66.2    ,25    ,11.3    ,8.3  ,–,14.3  
47,42,Tennessee,"White, 25 to 34 years",638    ,505    ,79.2    ,467    ,73.3    ,37    ,7.4    ,5.8  ,–,9.0  
47,43,Tennessee,"White, 35 to 44 years",664    ,540    ,81.3    ,513    ,77.2    ,27    ,5.0    ,3.7  ,–,6.3  
47,44,Tennessee,"White, 45 to 54 years",672    ,512    ,76.2    ,488    ,72.7    ,24    ,4.7    ,3.4  ,–,6.0  
47,45,Tennessee,"White, 55 to 64 years",669    ,401    ,59.9    ,383    ,57.3    ,18    ,4.4    ,3.0  ,–,5.8  
47,46,Tennessee,"White, 65 years and over",899    ,156    ,17.4    ,149    ,16.6    ,7    ,4.4    ,2.2  ,–,6.6  
47,47,Tennessee,"Black or African American, 16 to 19 years",69    ,31    ,44.9    ,13    ,19.1    ,18    ,57.3    ,38.3  ,–,76.3  
47,48,Tennessee,"Black or African American, 20 to 24 years",77    ,60    ,78.2    ,46    ,60.5    ,14    ,22.7    ,14.0  ,–,31.4  
47,49,Tennessee,"Black or African American, 25 to 34 years",162    ,135    ,83.4    ,118    ,72.8    ,17    ,12.7    ,8.4  ,–,17.0  
47,50,Tennessee,"Black or African American, 35 to 44 years",144    ,123    ,85.3    ,107    ,74.0    ,16    ,13.2    ,8.6  ,–,17.8  
47,51,Tennessee,"Black or African American, 45 to 54 years",139    ,104    ,74.8    ,95    ,68.2    ,9    ,8.8    ,4.7  ,–,12.9  
47,52,Tennessee,"Black or African American, 55 to 64 years",120    ,58    ,48.1    ,54    ,44.8    ,4    ,7.0    ,2.1  ,–,11.9  
47,63,Tennessee,"Hispanic or Latino ethnicity, 25 to 34 years",57    ,40    ,70.5    ,36    ,63.7    ,4    ,9.7    ,3.1  ,–,16.3  
47,64,Tennessee,"Hispanic or Latino ethnicity, 35 to 44 years",52    ,44    ,84.8    ,41    ,79.6    ,3    ,6.2    ,1.2  ,–,11.2  
48,01,Texas,Total,"19,652    ","12,835    ",65.3    ,"12,033    ",61.2    ,802    ,6.3    ,6.0  ,–,6.6  
48,02,Texas,Men,"9,545    ","7,086    ",74.2    ,"6,655    ",69.7    ,431    ,6.1    ,5.7  ,–,6.5  
48,03,Texas,Women,"10,107    ","5,750    ",56.9    ,"5,378    ",53.2    ,371    ,6.5    ,6.0  ,–,7.0  
48,04,Texas,White,"16,011    ","10,378    ",64.8    ,"9,797    ",61.2    ,581    ,5.6    ,5.3  ,–,5.9  
48,05,Texas,"White, men","7,846    ","5,838    ",74.4    ,"5,515    ",70.3    ,323    ,5.5    ,5.1  ,–,5.9  
48,06,Texas,"White, women","8,165    ","4,540    ",55.6    ,"4,282    ",52.4    ,258    ,5.7    ,5.2  ,–,6.2  
48,07,Texas,Black or African American,"2,363    ","1,561    ",66.0    ,"1,394    ",59.0    ,167    ,10.7    ,9.6  ,–,11.8  
48,08,Texas,"Black or African American, men","1,080    ",750    ,69.4    ,667    ,61.8    ,83    ,11.0    ,9.3  ,–,12.7  
48,09,Texas,"Black or African American, women","1,283    ",811    ,63.2    ,727    ,56.6    ,84    ,10.4    ,8.8  ,–,12.0  
48,10,Texas,Asian,809    ,566    ,70.0    ,545    ,67.4    ,21    ,3.8    ,2.7  ,–,4.9  
48,11,Texas,"Asian, men",379    ,312    ,82.2    ,302    ,79.7    ,9    ,3.0    ,1.7  ,–,4.3  
48,12,Texas,"Asian, women",429    ,255    ,59.3    ,243    ,56.5    ,12    ,4.7    ,2.9  ,–,6.5  
48,13,Texas,Hispanic or Latino ethnicity,"7,474    ","4,935    ",66.0    ,"4,596    ",61.5    ,339    ,6.9    ,6.2  ,–,7.6  
48,14,Texas,"Hispanic or Latino ethnicity, men","3,691    ","2,854    ",77.3    ,"2,667    ",72.3    ,187    ,6.5    ,5.6  ,–,7.4  
48,15,Texas,"Hispanic or Latino ethnicity, women","3,783    ","2,081    ",55.0    ,"1,929    ",51.0    ,152    ,7.3    ,6.2  ,–,8.4  
48,16,Texas,"Married men, spouse present","5,116    ","4,020    ",78.6    ,"3,866    ",75.6    ,154    ,3.8    ,3.3  ,–,4.3  
48,17,Texas,"Married women, spouse present","5,086    ","2,836    ",55.8    ,"2,719    ",53.5    ,117    ,4.1    ,3.5  ,–,4.7  
48,18,Texas,Women who maintain families,"1,378    ",958    ,69.5    ,881    ,63.9    ,77    ,8.0    ,6.7  ,–,9.3  
48,19,Texas,"Total, 16 to 19 years","1,457    ",493    ,33.8    ,387    ,26.6    ,106    ,21.5    ,18.4  ,–,24.6  
48,20,Texas,"Total, 20 to 24 years","1,921    ","1,386    ",72.2    ,"1,238    ",64.4    ,149    ,10.7    ,9.4  ,–,12.0  
48,21,Texas,"Total, 25 to 34 years","3,782    ","3,003    ",79.4    ,"2,811    ",74.3    ,192    ,6.4    ,5.7  ,–,7.1  
48,22,Texas,"Total, 35 to 44 years","3,390    ","2,735    ",80.7    ,"2,605    ",76.9    ,130    ,4.8    ,4.2  ,–,5.4  
48,23,Texas,"Total, 45 to 54 years","3,494    ","2,805    ",80.3    ,"2,685    ",76.8    ,120    ,4.3    ,3.7  ,–,4.9  
48,24,Texas,"Total, 55 to 64 years","2,793    ","1,814    ",64.9    ,"1,729    ",61.9    ,85    ,4.7    ,4.0  ,–,5.4  
48,25,Texas,"Total, 65 years and over","2,815    ",600    ,21.3    ,579    ,20.6    ,21    ,3.5    ,2.4  ,–,4.6  
48,26,Texas,"Men, 16 to 19 years",730    ,254    ,34.8    ,200    ,27.4    ,54    ,21.4    ,17.1  ,–,25.7  
48,27,Texas,"Men, 20 to 24 years",971    ,770    ,79.4    ,685    ,70.6    ,85    ,11.1    ,9.3  ,–,12.9  
48,28,Texas,"Men, 25 to 34 years","1,909    ","1,734    ",90.9    ,"1,624    ",85.1    ,110    ,6.4    ,5.5  ,–,7.3  
48,29,Texas,"Men, 35 to 44 years","1,625    ","1,494    ",91.9    ,"1,430    ",88.0    ,64    ,4.3    ,3.5  ,–,5.1  
48,30,Texas,"Men, 45 to 54 years","1,711    ","1,508    ",88.1    ,"1,448    ",84.7    ,59    ,3.9    ,3.2  ,–,4.6  
48,31,Texas,"Men, 55 to 64 years","1,366    ",991    ,72.6    ,945    ,69.2    ,46    ,4.6    ,3.6  ,–,5.6  
48,32,Texas,"Men, 65 years and over","1,234    ",334    ,27.1    ,322    ,26.1    ,12    ,3.6    ,2.1  ,–,5.1  
48,33,Texas,"Women, 16 to 19 years",727    ,239    ,32.8    ,187    ,25.7    ,52    ,21.7    ,17.3  ,–,26.1  
48,34,Texas,"Women, 20 to 24 years",950    ,616    ,64.8    ,553    ,58.2    ,63    ,10.3    ,8.4  ,–,12.2  
48,35,Texas,"Women, 25 to 34 years","1,873    ","1,268    ",67.7    ,"1,187    ",63.4    ,81    ,6.4    ,5.4  ,–,7.4  
48,36,Texas,"Women, 35 to 44 years","1,765    ","1,242    ",70.4    ,"1,175    ",66.6    ,66    ,5.3    ,4.3  ,–,6.3  
48,37,Texas,"Women, 45 to 54 years","1,783    ","1,297    ",72.7    ,"1,236    ",69.3    ,61    ,4.7    ,3.8  ,–,5.6  
48,38,Texas,"Women, 55 to 64 years","1,427    ",823    ,57.6    ,783    ,54.9    ,39    ,4.8    ,3.7  ,–,5.9  
48,39,Texas,"Women, 65 years and over","1,581    ",266    ,16.8    ,257    ,16.2    ,9    ,3.3    ,1.7  ,–,4.9  
48,40,Texas,"White, 16 to 19 years","1,173    ",411    ,35.0    ,330    ,28.2    ,80    ,19.6    ,16.4  ,–,22.8  
48,41,Texas,"White, 20 to 24 years","1,519    ","1,094    ",72.0    ,984    ,64.8    ,110    ,10.0    ,8.6  ,–,11.4  
48,42,Texas,"White, 25 to 34 years","3,012    ","2,403    ",79.8    ,"2,274    ",75.5    ,129    ,5.4    ,4.7  ,–,6.1  
48,43,Texas,"White, 35 to 44 years","2,680    ","2,145    ",80.1    ,"2,052    ",76.6    ,93    ,4.3    ,3.6  ,–,5.0  
48,44,Texas,"White, 45 to 54 years","2,869    ","2,298    ",80.1    ,"2,215    ",77.2    ,84    ,3.6    ,3.0  ,–,4.2  
48,45,Texas,"White, 55 to 64 years","2,300    ","1,509    ",65.6    ,"1,442    ",62.7    ,67    ,4.4    ,3.6  ,–,5.2  
48,46,Texas,"White, 65 years and over","2,459    ",517    ,21.0    ,499    ,20.3    ,19    ,3.6    ,2.4  ,–,4.8  
48,47,Texas,"Black or African American, 16 to 19 years",198    ,53    ,26.7    ,33    ,16.4    ,20    ,38.4    ,26.4  ,–,50.4  
48,48,Texas,"Black or African American, 20 to 24 years",273    ,202    ,74.1    ,169    ,61.8    ,34    ,16.6    ,12.6  ,–,20.6  
48,49,Texas,"Black or African American, 25 to 34 years",473    ,370    ,78.2    ,324    ,68.4    ,46    ,12.5    ,9.9  ,–,15.1  
48,50,Texas,"Black or African American, 35 to 44 years",407    ,348    ,85.3    ,321    ,78.8    ,27    ,7.6    ,5.5  ,–,9.7  
48,51,Texas,"Black or African American, 45 to 54 years",434    ,337    ,77.8    ,309    ,71.3    ,28    ,8.4    ,6.2  ,–,10.6  
48,52,Texas,"Black or African American, 55 to 64 years",329    ,201    ,61.1    ,192    ,58.2    ,10    ,4.8    ,2.6  ,–,7.0  
48,53,Texas,"Black or African American, 65 years and over",249    ,49    ,19.7    ,47    ,18.9    ,2    ,4.4    ,0.2  ,–,8.6  
48,55,Texas,"Asian, 20 to 24 years",77    ,48    ,63.0    ,45    ,59.2    ,3    ,6.0    ,1.4  ,–,10.6  
48,56,Texas,"Asian, 25 to 34 years",191    ,146    ,76.8    ,140    ,73.7    ,6    ,4.0    ,1.9  ,–,6.1  
48,57,Texas,"Asian, 35 to 44 years",198    ,162    ,82.0    ,156    ,78.7    ,6    ,4.0    ,2.0  ,–,6.0  
48,58,Texas,"Asian, 45 to 54 years",116    ,102    ,88.3    ,99    ,85.9    ,3    ,2.7    ,0.6  ,–,4.8  
48,59,Texas,"Asian, 55 to 64 years",114    ,73    ,63.8    ,70    ,61.5    ,3    ,3.5    ,0.7  ,–,6.3  
48,61,Texas,"Hispanic or Latino ethnicity, 16 to 19 years",728    ,257    ,35.3    ,202    ,27.7    ,55    ,21.4    ,16.0  ,–,26.8  
48,62,Texas,"Hispanic or Latino ethnicity, 20 to 24 years",900    ,642    ,71.4    ,576    ,64.0    ,66    ,10.3    ,7.9  ,–,12.7  
48,63,Texas,"Hispanic or Latino ethnicity, 25 to 34 years","1,687    ","1,320    ",78.2    ,"1,246    ",73.8    ,74    ,5.6    ,4.4  ,–,6.8  
48,64,Texas,"Hispanic or Latino ethnicity, 35 to 44 years","1,469    ","1,148    ",78.1    ,"1,081    ",73.6    ,67    ,5.8    ,4.5  ,–,7.1  
48,65,Texas,"Hispanic or Latino ethnicity, 45 to 54 years","1,238    ",974    ,78.7    ,929    ,75.0    ,46    ,4.7    ,3.4  ,–,6.0  
48,66,Texas,"Hispanic or Latino ethnicity, 55 to 64 years",797    ,478    ,60.0    ,452    ,56.7    ,26    ,5.5    ,3.5  ,–,7.5  
48,67,Texas,"Hispanic or Latino ethnicity, 65 years and over",655    ,116    ,17.7    ,111    ,16.9    ,6    ,4.8    ,1.0  ,–,8.6  
49,01,Utah,Total,"2,067    ","1,425    ",69.0    ,"1,363    ",65.9    ,62    ,4.4    ,3.9  ,–,4.9  
49,02,Utah,Men,"1,028    ",807    ,78.5    ,772    ,75.1    ,35    ,4.4    ,3.7  ,–,5.1  
49,03,Utah,Women,"1,038    ",618    ,59.5    ,591    ,56.9    ,27    ,4.4    ,3.6  ,–,5.2  
49,04,Utah,White,"1,946    ","1,350    ",69.4    ,"1,294    ",66.5    ,56    ,4.1    ,3.6  ,–,4.6  
49,05,Utah,"White, men",970    ,763    ,78.7    ,732    ,75.5    ,31    ,4.0    ,3.3  ,–,4.7  
49,06,Utah,"White, women",976    ,587    ,60.1    ,562    ,57.6    ,25    ,4.3    ,3.5  ,–,5.1  
49,13,Utah,Hispanic or Latino ethnicity,230    ,167    ,72.7    ,158    ,68.5    ,10    ,5.7    ,4.0  ,–,7.4  
49,14,Utah,"Hispanic or Latino ethnicity, men",120    ,100    ,83.6    ,95    ,79.1    ,5    ,5.3    ,3.2  ,–,7.4  
49,15,Utah,"Hispanic or Latino ethnicity, women",110    ,67    ,60.8    ,63    ,57.0    ,4    ,6.3    ,3.5  ,–,9.1  
